feature_24,feature_1,feature_5,feature_8,feature_4,feature_16,feature_7,feature_23,feature_22,feature_15,feature_26,feature_28,feature_25,feature_30,feature_20,feature_9,feature_13,feature_6,feature_12,feature_29,feature_14,feature_21,feature_18,feature_19,feature_2,feature_27,feature_17,feature_3,feature_11,feature_10,diagnosis
600.6,12.91,0.07941,0.02377,516.4,0.01587,0.03873,90.81,22.0,0.005298,0.1506,0.08235,0.1097,0.06949,0.002152,0.1829,1.493,0.05366,0.9086,0.3024,15.75,13.88,0.00842,0.01853,16.33,0.1764,0.02321,82.53,0.1942,0.05667,B
806.9,13.77,0.12,0.06526,588.9,0.03348,0.1385,111.6,34.01,0.0138,0.3122,0.1673,0.1737,0.09333,0.004306,0.1834,4.906,0.1267,2.112,0.308,49.7,16.39,0.0206,0.02689,22.29,0.3809,0.04665,90.63,0.6191,0.06877,M
1228.0,18.08,0.07371,0.05778,1024.0,0.05296,0.1103,129.1,24.7,0.00553,0.1963,0.09181,0.08822,0.06558,0.005036,0.177,4.312,0.08642,1.305,0.2369,76.36,19.76,0.01444,0.0214,21.84,0.2535,0.0611,117.4,0.6362,0.0534,M
1688.0,19.18,0.08523,0.06772,1148.0,0.03698,0.1114,166.4,32.06,0.005524,0.5601,0.1708,0.1322,0.09221,0.003397,0.1767,3.833,0.1428,1.073,0.3193,54.22,23.36,0.01221,0.01415,22.49,0.3865,0.02706,127.5,0.4357,0.05529,M
1044.0,14.45,0.09872,0.0598,642.7,0.01597,0.118,117.9,30.12,0.004044,0.4056,0.1838,0.1552,0.1013,0.001976,0.195,1.446,0.1206,0.6509,0.4753,19.42,18.33,0.007303,0.01522,20.22,0.4967,0.02,94.49,0.2092,0.06466,M
638.4,12.23,0.09586,0.04107,461.0,0.01779,0.04187,92.15,28.36,0.007514,0.2042,0.108,0.1429,0.08174,0.003338,0.1979,2.308,0.08087,1.326,0.2668,27.24,14.44,0.0114,0.01503,19.56,0.1377,0.01401,78.54,0.3534,0.06013,B
1239.0,17.54,0.08968,0.07488,951.6,0.02569,0.1036,139.5,25.84,0.00609,0.342,0.1939,0.1381,0.07867,0.002658,0.1506,3.088,0.1198,0.8282,0.2928,40.73,20.42,0.01345,0.01594,19.32,0.3508,0.02713,115.1,0.3971,0.05491,M
1986.0,23.29,0.1141,0.162,1685.0,0.05121,0.3523,177.0,32.68,0.009327,0.4167,0.2733,0.1536,0.08762,0.005195,0.22,4.667,0.2084,1.56,0.3198,83.16,25.12,0.02465,0.02175,26.67,0.7892,0.08958,158.9,0.5539,0.06229,M
1153.0,13.81,0.1323,0.09176,597.8,0.03108,0.1558,128.5,41.85,0.008824,0.5209,0.2013,0.2226,0.1086,0.004506,0.2251,3.909,0.1768,1.93,0.4432,52.72,19.2,0.01291,0.01998,23.75,0.4646,0.03112,91.56,0.5648,0.07421,M
677.9,12.47,0.09965,0.03821,481.9,0.01911,0.08005,96.05,24.64,0.006953,0.2378,0.1015,0.1426,0.0875,0.003586,0.1925,2.497,0.1058,1.044,0.3014,30.29,14.97,0.01037,0.01782,18.6,0.2671,0.02701,81.09,0.3961,0.06373,B
989.5,15.12,0.08876,0.04079,716.6,0.01919,0.0755,117.7,20.24,0.005472,0.3331,0.1252,0.1491,0.0974,0.002881,0.1594,1.974,0.09588,0.3621,0.3415,26.44,17.77,0.00826,0.01523,16.68,0.3327,0.02039,98.78,0.2711,0.05986,M
331.6,9.876,0.1089,0.01952,295.4,0.01249,0.01756,67.08,23.22,0.009719,0.1247,0.05588,0.1415,0.0738,0.002472,0.1934,1.517,0.07232,1.342,0.2989,12.33,10.42,0.007527,0.0221,17.27,0.06213,0.007975,62.92,0.2137,0.06285,B
1210.0,17.01,0.08772,0.0539,904.3,0.01503,0.0695,130.0,25.05,0.005038,0.1486,0.1096,0.1111,0.06469,0.002581,0.2026,4.106,0.07304,0.8554,0.3275,68.46,19.8,0.01123,0.02294,20.26,0.1932,0.01946,109.7,0.5858,0.05223,M
639.3,13.11,0.1002,0.05102,529.4,0.03041,0.08705,99.48,29.16,0.005251,0.4402,0.1126,0.1349,0.1076,0.004198,0.185,1.491,0.1483,0.9223,0.4128,15.09,14.55,0.008304,0.02514,22.54,0.3162,0.02526,87.02,0.1931,0.0731,B
932.7,15.27,0.08182,0.03157,725.5,0.01236,0.05892,113.7,15.92,0.004291,0.2186,0.1035,0.1222,0.07474,0.001656,0.1359,1.525,0.0623,0.3628,0.232,20.0,17.38,0.007373,0.009539,12.91,0.2962,0.01841,98.17,0.2134,0.05526,B
1656.0,20.58,0.0909,0.09561,1290.0,0.03611,0.164,158.3,27.84,0.008124,0.292,0.192,0.1178,0.05865,0.002365,0.1765,7.029,0.1348,1.48,0.2909,111.7,23.24,0.02765,0.03176,22.14,0.3861,0.05489,134.7,0.8601,0.05024,M
546.3,11.84,0.08871,0.01393,428.0,0.01727,0.02669,85.22,24.99,0.005517,0.188,0.06913,0.128,0.07993,0.002922,0.1533,1.444,0.069,0.8652,0.2535,17.12,13.3,0.006747,0.01616,18.94,0.1471,0.02045,75.51,0.2222,0.06057,B
2499.0,28.11,0.1142,0.1595,2499.0,0.02772,0.3201,188.5,18.47,0.01345,0.1516,0.1595,0.1142,0.05525,0.004476,0.1648,21.98,0.1516,1.476,0.1648,525.6,28.11,0.01407,0.04783,18.47,0.3201,0.06389,188.5,2.873,0.05525,M
1021.0,17.42,0.1006,0.06597,948.0,0.08555,0.1682,120.4,28.07,0.03113,0.1793,0.1099,0.1243,0.06818,0.01256,0.1308,3.767,0.1146,1.667,0.1603,58.53,18.07,0.03927,0.02175,25.56,0.2803,0.1438,114.5,0.5296,0.05866,M
811.3,14.19,0.09463,0.06462,610.7,0.0371,0.1115,115.0,34.85,0.01088,0.4059,0.1772,0.1559,0.1026,0.004768,0.2235,3.534,0.1306,1.845,0.4724,31.0,16.86,0.01627,0.04499,23.81,0.3744,0.03688,92.87,0.4207,0.06433,M
750.1,13.86,0.1026,0.05602,578.9,0.03438,0.09901,104.4,26.93,0.00596,0.437,0.1654,0.146,0.1059,0.00456,0.2106,1.933,0.1517,1.194,0.363,22.69,15.75,0.01435,0.01939,16.93,0.4636,0.03909,90.96,0.2563,0.06916,M
531.2,11.89,0.09363,0.03142,432.2,0.04192,0.06636,86.2,27.1,0.008872,0.3046,0.1138,0.1405,0.08365,0.004775,0.1967,2.087,0.1154,1.563,0.3397,21.46,13.25,0.01785,0.02793,18.35,0.2806,0.05946,77.32,0.2963,0.06314,B
403.7,10.2,0.08054,0.01071,321.2,0.0312,0.05774,75.4,24.47,0.00468,0.1397,0.03571,0.09527,0.07809,0.004613,0.1964,2.747,0.05907,1.922,0.2868,22.79,11.48,0.01071,0.0256,17.48,0.1925,0.05774,65.05,0.3567,0.06315,B
2009.0,19.8,0.09383,0.08691,1230.0,0.03169,0.1272,170.3,28.64,0.006804,0.3235,0.182,0.1353,0.08255,0.004045,0.2094,6.487,0.1306,1.186,0.307,124.4,25.73,0.01712,0.01897,21.56,0.3617,0.03446,129.7,0.9553,0.05581,M
2477.0,19.53,0.0842,0.06637,1223.0,0.02644,0.1145,180.2,45.41,0.005539,0.4097,0.1625,0.1408,0.07568,0.002256,0.1428,4.722,0.113,1.321,0.2713,109.9,27.9,0.01078,0.01332,32.47,0.3995,0.02664,128.0,0.7392,0.05313,M
706.2,13.65,0.09646,0.02563,568.9,0.01695,0.03888,99.71,16.35,0.004133,0.2474,0.08056,0.1311,0.08718,0.002735,0.136,1.391,0.08711,0.4336,0.238,17.4,15.34,0.006659,0.01371,13.16,0.1759,0.01652,87.88,0.2102,0.06344,B
686.6,13.56,0.1051,0.04451,561.3,0.02314,0.0786,101.1,17.13,0.005851,0.2698,0.0909,0.1376,0.08177,0.002918,0.1962,2.011,0.1192,0.4981,0.3065,21.03,14.98,0.00836,0.01842,13.9,0.2577,0.02544,88.59,0.2569,0.06303,B
375.6,10.18,0.1061,0.01915,313.1,0.014,0.01768,71.94,22.84,0.007899,0.144,0.05575,0.1406,0.08797,0.003761,0.191,1.641,0.08502,1.217,0.3055,15.05,11.17,0.007624,0.02637,17.53,0.06572,0.008534,65.12,0.2467,0.06908,B
1088.0,15.75,0.1025,0.06462,761.3,0.02374,0.1147,125.9,30.29,0.004766,0.448,0.1479,0.1552,0.1064,0.003131,0.1935,2.244,0.1204,0.9209,0.3993,32.19,19.56,0.008637,0.01772,20.25,0.3976,0.02384,102.6,0.3473,0.06303,M
708.8,13.27,0.08445,0.02456,546.4,0.01104,0.03554,98.84,23.6,0.006032,0.1311,0.09678,0.1276,0.07623,0.002496,0.1496,2.044,0.04994,0.8907,0.2506,24.68,15.14,0.009057,0.01482,17.02,0.1786,0.02259,84.55,0.2927,0.05674,B
873.2,14.34,0.09906,0.04603,641.2,0.01428,0.05724,110.4,16.9,0.007089,0.1525,0.1087,0.1297,0.06072,0.001463,0.2075,3.763,0.07624,0.8121,0.3062,48.29,16.77,0.01286,0.02266,13.47,0.1632,0.0236,92.51,0.522,0.05448,B
395.4,10.44,0.1053,0.01216,329.6,0.008061,0.006643,73.47,19.8,0.006513,0.1153,0.04464,0.1341,0.08269,0.002821,0.1788,1.208,0.07722,0.9027,0.2615,11.86,11.52,0.004972,0.01502,15.46,0.02639,0.002817,66.62,0.1913,0.0645,B
808.2,15.0,0.08371,0.0378,684.5,0.03207,0.06505,114.2,19.31,0.004119,0.3627,0.1379,0.1136,0.08362,0.003204,0.1881,2.276,0.1096,0.4966,0.2954,19.88,16.41,0.01155,0.01391,15.51,0.3402,0.03644,97.45,0.2318,0.05907,B
624.0,12.62,0.07903,0.02036,496.4,0.02294,0.05438,90.67,31.31,0.005169,0.3454,0.118,0.1227,0.09585,0.003407,0.1514,1.445,0.07529,1.066,0.2826,18.51,14.2,0.008691,0.01365,23.97,0.3911,0.03016,81.35,0.2449,0.06019,B
706.0,12.83,0.1088,0.06861,503.2,0.03858,0.1695,105.3,30.15,0.006983,0.5343,0.1977,0.1777,0.1243,0.005617,0.2123,2.257,0.1799,1.069,0.3407,25.13,15.2,0.01499,0.0168,22.33,0.6282,0.04683,85.26,0.3061,0.07254,M
1189.0,17.05,0.1141,0.109,895.0,0.02008,0.191,133.5,24.89,0.005532,0.3934,0.2543,0.1703,0.09061,0.002336,0.2131,2.153,0.1572,0.679,0.3109,31.98,19.59,0.01384,0.01177,19.08,0.5018,0.03055,113.4,0.2959,0.06325,M
452.3,11.32,0.06883,0.003125,395.7,0.01647,0.01633,79.82,33.75,0.003653,0.1432,0.02083,0.09203,0.07087,0.002052,0.1869,1.059,0.03813,0.8927,0.2849,8.605,12.08,0.003125,0.01537,27.08,0.1089,0.01633,71.76,0.121,0.05628,B
470.9,11.22,0.0778,0.006434,386.8,0.006813,0.004967,78.44,41.78,0.004359,0.06885,0.03002,0.09994,0.07307,0.002534,0.1845,1.489,0.03574,1.647,0.2911,15.46,12.36,0.003419,0.01916,33.81,0.02318,0.003223,70.79,0.2239,0.05828,B
1872.0,20.51,0.09159,0.0834,1319.0,0.02062,0.1554,162.7,37.38,0.00502,0.2761,0.1563,0.1223,0.08328,0.002887,0.1448,3.767,0.1074,1.189,0.2437,70.01,24.47,0.01091,0.01298,27.81,0.4146,0.03457,134.4,0.524,0.05592,M
335.9,9.567,0.08464,0.01667,279.6,0.0104,0.01652,65.74,19.16,0.01164,0.09515,0.07222,0.1504,0.08178,0.00354,0.1551,1.215,0.04087,0.8301,0.2757,12.64,10.51,0.009623,0.02383,15.91,0.07161,0.01186,60.21,0.2152,0.06403,B
715.5,14.03,0.0907,0.01896,603.4,0.01383,0.01462,98.27,30.28,0.007389,0.1513,0.07963,0.1287,0.07617,0.002925,0.1517,1.667,0.06945,1.503,0.2226,22.07,15.33,0.01004,0.01263,21.25,0.06231,0.007302,89.79,0.2589,0.05835,B
2944.0,23.21,0.09509,0.1237,1670.0,0.02863,0.195,206.0,34.51,0.006428,0.4126,0.2593,0.1481,0.08677,0.003053,0.1909,7.247,0.1682,0.9635,0.3103,155.8,31.01,0.01716,0.0159,26.97,0.582,0.04497,153.5,1.058,0.06309,M
1750.0,20.48,0.08355,0.06022,1306.0,0.03133,0.09042,161.7,26.17,0.007959,0.2311,0.1445,0.1228,0.07127,0.003933,0.1467,5.144,0.08348,1.041,0.2238,83.5,24.22,0.01671,0.01341,21.46,0.3158,0.04257,132.5,0.6874,0.05177,M
764.0,14.22,0.08223,0.04408,623.9,0.02845,0.1103,102.5,40.54,0.006307,0.2426,0.08219,0.1081,0.07796,0.003589,0.1342,2.105,0.1039,2.324,0.189,29.96,15.75,0.01011,0.01185,27.85,0.3064,0.0385,92.55,0.3354,0.06129,B
1408.0,17.46,0.09812,0.08811,920.6,0.02785,0.1417,141.2,44.87,0.00486,0.3735,0.2066,0.1365,0.08496,0.002759,0.1809,3.002,0.1298,0.8561,0.2853,49.0,22.51,0.01374,0.01226,39.28,0.3241,0.02602,113.4,0.5366,0.05966,M
683.4,13.64,0.09423,0.03731,575.3,0.01248,0.04705,94.11,19.05,0.00647,0.1291,0.09222,0.1278,0.0651,0.001794,0.1717,1.996,0.0663,0.6612,0.253,27.19,14.85,0.01103,0.01898,15.6,0.1533,0.0181,87.38,0.3242,0.0566,B
543.4,12.42,0.07926,0.01108,476.5,0.00493,0.01053,83.85,20.37,0.003265,0.07776,0.04052,0.1037,0.06783,0.00136,0.1546,0.757,0.03393,0.6745,0.2901,9.006,13.2,0.003762,0.0172,15.04,0.06243,0.006493,78.61,0.1153,0.05754,B
472.9,11.3,0.09592,0.02854,389.4,0.05914,0.1548,87.16,27.96,0.006663,0.4848,0.1218,0.1347,0.1297,0.008675,0.2054,2.369,0.1325,1.642,0.3308,16.39,12.58,0.01314,0.01995,18.19,0.7436,0.0888,73.93,0.2428,0.07669,B
706.0,13.75,0.08043,0.02344,590.0,0.02667,0.04697,98.0,26.34,0.004351,0.1442,0.06106,0.09368,0.06321,0.003087,0.1773,2.829,0.06807,1.057,0.2663,39.93,15.01,0.01007,0.02598,23.77,0.1359,0.03371,88.54,0.4347,0.05429,B
1417.0,19.4,0.1027,0.08886,1155.0,0.03252,0.2049,144.9,30.53,0.01061,0.2968,0.1564,0.1463,0.07614,0.003949,0.1978,4.037,0.1558,1.802,0.292,60.41,21.65,0.01559,0.02186,23.5,0.3458,0.03915,129.1,0.5243,0.06,M
402.8,10.48,0.107,0.0307,337.7,0.01386,0.04831,73.68,29.46,0.01604,0.1026,0.06736,0.1515,0.07748,0.00356,0.1737,2.517,0.05971,2.612,0.2883,23.22,11.48,0.01133,0.03476,19.86,0.1181,0.01865,66.72,0.3719,0.0644,B
602.0,13.2,0.07215,0.01105,541.6,0.01569,0.04336,88.28,27.82,0.006261,0.1508,0.0497,0.1101,0.07198,0.00225,0.1487,0.873,0.04524,1.601,0.2767,13.56,13.94,0.005383,0.01962,17.43,0.2298,0.03079,84.13,0.163,0.05635,B
639.1,12.89,0.0876,0.0398,512.2,0.05592,0.1374,105.0,17.7,0.005501,0.5849,0.1561,0.1254,0.1178,0.007555,0.1596,2.393,0.1346,0.4402,0.2639,16.35,14.39,0.0137,0.01266,14.11,0.7727,0.08158,84.95,0.2025,0.06409,B
455.7,10.65,0.09657,0.01615,347.0,0.01035,0.02379,77.98,35.19,0.007189,0.1398,0.06136,0.1499,0.08147,0.002619,0.1897,1.497,0.07234,1.493,0.3409,16.64,12.25,0.006245,0.02158,25.22,0.1125,0.01081,68.01,0.2497,0.06329,B
491.8,11.52,0.1013,0.02929,406.3,0.01228,0.04328,80.88,21.19,0.006662,0.1582,0.09608,0.1389,0.07809,0.002784,0.1883,1.686,0.07808,1.038,0.2664,18.62,12.65,0.01006,0.01677,14.93,0.1804,0.02105,73.87,0.2562,0.06168,B
2010.0,20.94,0.1007,0.131,1364.0,0.03908,0.2712,165.3,27.0,0.005283,0.3172,0.2105,0.1211,0.07849,0.005002,0.2205,6.372,0.1606,0.8208,0.3126,137.9,25.58,0.01864,0.02401,23.56,0.6991,0.09518,138.9,1.004,0.05898,M
508.9,11.5,0.09345,0.02069,407.4,0.01065,0.02638,83.12,22.46,0.00638,0.1049,0.06544,0.1183,0.06487,0.001461,0.1834,2.684,0.05991,0.8429,0.274,26.99,12.97,0.009175,0.02292,18.45,0.08105,0.01245,73.28,0.3927,0.05934,B
1933.0,19.73,0.1062,0.0974,1206.0,0.05057,0.2417,159.8,25.59,0.008482,0.5955,0.2507,0.171,0.1297,0.007259,0.1733,4.115,0.1849,0.78,0.2749,92.81,25.28,0.01971,0.01467,19.82,0.8489,0.068,130.7,0.7661,0.06697,M
1222.0,17.3,0.1008,0.08353,928.2,0.01503,0.1266,130.9,25.09,0.004757,0.2405,0.1857,0.1416,0.08113,0.002362,0.1813,2.193,0.1041,0.8568,0.3138,33.63,19.85,0.01262,0.01394,17.08,0.3378,0.02332,113.0,0.3093,0.05613,M
1972.0,19.45,0.1035,0.08591,1169.0,0.018,0.1379,163.1,24.57,0.004649,0.3161,0.1999,0.1497,0.0895,0.00255,0.1776,3.797,0.1188,0.6342,0.3379,71.0,25.7,0.01267,0.01365,19.33,0.4317,0.02749,126.5,0.5959,0.05647,M
826.0,13.96,0.1096,0.05246,602.4,0.02679,0.09789,108.1,22.07,0.006351,0.3262,0.1374,0.1512,0.07957,0.002695,0.1908,2.563,0.1279,0.8098,0.3068,35.74,16.39,0.01342,0.02062,17.05,0.3209,0.03119,91.43,0.425,0.0613,M
1926.0,19.55,0.0926,0.1144,1207.0,0.04765,0.1784,178.6,36.27,0.006356,0.5329,0.1941,0.1281,0.1005,0.005252,0.1893,7.158,0.2063,1.199,0.2818,106.4,25.05,0.01519,0.01936,28.77,0.4251,0.03863,133.6,0.8426,0.06232,M
928.8,15.32,0.1335,0.1242,713.3,0.04588,0.2448,119.8,22.66,0.01015,0.4503,0.2229,0.1765,0.1191,0.00866,0.2398,4.061,0.2284,1.059,0.3258,59.46,17.73,0.02127,0.01884,17.27,0.4429,0.04983,103.2,0.6592,0.07596,M
1226.0,15.66,0.1109,0.1377,773.5,0.05995,0.3176,143.7,31.64,0.01236,0.5172,0.2462,0.1504,0.1019,0.006042,0.2495,10.12,0.3114,2.454,0.3277,138.5,19.85,0.03024,0.02337,23.2,0.6181,0.08232,110.2,1.292,0.08104,M
1035.0,15.53,0.1063,0.08399,744.9,0.02556,0.1751,126.3,49.54,0.005345,0.5564,0.2014,0.1883,0.1204,0.003359,0.2091,1.903,0.1639,1.278,0.3512,23.02,18.49,0.01022,0.009947,33.56,0.5703,0.02889,103.7,0.2419,0.0665,M
1844.0,20.31,0.1,0.09333,1288.0,0.01578,0.1519,162.3,39.16,0.005043,0.2945,0.1697,0.1522,0.07999,0.001892,0.1814,2.587,0.1088,1.033,0.3151,52.34,24.33,0.008185,0.01282,27.06,0.3788,0.02117,132.9,0.3977,0.05572,M
1218.0,17.35,0.08662,0.02837,933.1,0.01106,0.02891,128.2,31.47,0.005726,0.1486,0.08235,0.124,0.06515,0.001578,0.1564,2.577,0.0629,1.317,0.2452,44.41,19.85,0.007671,0.01411,23.06,0.1211,0.01246,111.0,0.4007,0.05307,M
1295.0,17.29,0.08999,0.07507,947.8,0.05981,0.09697,137.9,27.24,0.006717,0.2867,0.1528,0.1134,0.07484,0.005838,0.2108,6.146,0.1273,1.633,0.3067,90.94,20.39,0.02149,0.02747,22.13,0.2298,0.04638,114.4,0.8348,0.05464,M
988.6,15.61,0.0784,0.02847,758.6,0.009105,0.04209,115.9,31.67,0.002826,0.1807,0.08568,0.1084,0.06829,0.001345,0.1547,1.534,0.05616,0.9988,0.2683,22.18,17.91,0.005174,0.01013,19.38,0.226,0.01311,100.0,0.2298,0.05443,M
1436.0,17.19,0.09726,0.06527,928.3,0.01206,0.09061,140.5,29.33,0.004493,0.2567,0.1984,0.1558,0.0757,0.001575,0.1867,2.819,0.08995,0.7383,0.3216,45.42,21.58,0.009875,0.01144,22.07,0.3889,0.02048,111.6,0.4203,0.0558,M
3432.0,20.73,0.09469,0.08646,1419.0,0.01478,0.1367,214.0,47.16,0.004551,0.2644,0.1659,0.1401,0.08218,0.002299,0.1769,7.749,0.1143,1.617,0.2868,199.7,32.49,0.00928,0.01367,31.12,0.3442,0.02143,135.7,1.172,0.05674,M
424.8,10.6,0.09688,0.02642,346.4,0.03581,0.06387,78.28,22.94,0.00747,0.2515,0.07926,0.1213,0.07587,0.003318,0.1922,3.43,0.1147,1.197,0.294,27.1,11.88,0.01365,0.03504,18.95,0.1916,0.03354,69.28,0.4505,0.06491,B
661.5,13.59,0.07956,0.02142,561.0,0.02406,0.04072,97.66,30.04,0.005436,0.173,0.06189,0.1005,0.07024,0.003009,0.1635,2.591,0.08259,1.916,0.2446,26.76,14.8,0.009919,0.0203,21.84,0.1453,0.03099,87.16,0.338,0.05859,B
597.5,12.87,0.09425,0.01615,512.2,0.02178,0.039,89.27,23.64,0.005518,0.1808,0.0578,0.1256,0.07062,0.002157,0.201,1.546,0.06219,1.219,0.3604,18.24,13.9,0.00633,0.02593,16.21,0.1992,0.02589,82.38,0.2345,0.05769,B
410.4,10.71,0.1082,0.02867,344.9,0.04785,0.08448,76.51,25.21,0.008902,0.255,0.086,0.1335,0.08701,0.00761,0.1668,2.23,0.1289,1.489,0.2605,20.74,11.69,0.01745,0.02728,20.39,0.2534,0.07339,69.5,0.3198,0.06862,B
684.6,14.29,0.06429,0.00625,632.6,0.00371,0.00725,94.44,20.65,0.003492,0.05036,0.03333,0.08567,0.0612,0.001381,0.1508,0.8439,0.02675,0.7198,0.2458,10.77,14.91,0.003608,0.01536,16.82,0.03866,0.004826,90.3,0.1302,0.05376,B
457.5,11.29,0.09834,0.02755,388.0,0.01122,0.03265,78.27,16.18,0.006472,0.1507,0.0875,0.1358,0.08022,0.002817,0.1769,1.164,0.07608,0.5293,0.2733,13.17,12.32,0.008849,0.01692,13.04,0.1275,0.01282,72.23,0.1904,0.0627,B
2384.0,21.75,0.09401,0.1088,1491.0,0.0496,0.2195,195.9,28.18,0.005687,0.4725,0.1841,0.1272,0.08858,0.004614,0.1721,8.867,0.1961,1.352,0.2833,156.8,28.19,0.01561,0.01924,20.99,0.5807,0.06329,147.3,1.167,0.06194,M
355.2,9.742,0.09037,0.01407,289.9,0.01067,0.01103,68.09,20.88,0.0138,0.0937,0.05159,0.1467,0.08175,0.004261,0.2081,1.75,0.04689,1.409,0.2841,16.39,10.75,0.009472,0.01798,15.67,0.04043,0.008347,61.5,0.2684,0.06312,B
1320.0,17.93,0.08855,0.04744,998.9,0.01169,0.05699,135.1,34.69,0.005444,0.1806,0.1136,0.1315,0.07948,0.002751,0.1538,2.765,0.07027,1.433,0.2504,45.81,20.92,0.008522,0.01419,24.48,0.208,0.01622,115.2,0.4212,0.0551,M
472.4,11.89,0.1225,0.07404,435.6,0.01489,0.05929,79.46,18.99,0.01418,0.08368,0.08946,0.1359,0.06033,0.003002,0.2015,4.021,0.0721,2.293,0.222,48.84,12.4,0.0191,0.02678,17.36,0.07153,0.01267,76.2,0.6412,0.05875,B
458.0,11.33,0.09379,0.003333,396.6,0.008998,0.001487,77.37,18.99,0.008426,0.07348,0.01111,0.1259,0.06386,0.001627,0.1954,1.565,0.03872,1.28,0.2758,17.09,12.2,0.003333,0.02358,14.16,0.004955,0.001487,71.79,0.2375,0.05821,B
1236.0,18.81,0.08923,0.05843,1102.0,0.01114,0.0802,129.0,24.3,0.007571,0.116,0.1294,0.1243,0.05737,0.001676,0.155,2.363,0.05884,0.828,0.2567,36.74,19.96,0.01463,0.0193,19.98,0.221,0.02623,120.9,0.3283,0.04996,M
739.1,13.59,0.07948,0.01238,572.3,0.005274,0.01997,98.91,26.1,0.003741,0.07622,0.05185,0.105,0.06263,0.001126,0.1573,1.683,0.04052,1.166,0.2335,22.22,15.5,0.005044,0.01344,17.84,0.106,0.01065,86.24,0.258,0.0552,B
670.0,13.85,0.09516,0.03711,587.4,0.01541,0.04479,98.37,21.74,0.004235,0.1724,0.09993,0.1185,0.06912,0.001593,0.211,1.83,0.07688,0.9195,0.2955,19.41,14.98,0.01043,0.01528,15.18,0.1456,0.01457,88.99,0.2479,0.05853,B
1724.0,19.16,0.102,0.09664,1138.0,0.02449,0.1921,159.8,35.9,0.007392,0.3841,0.1872,0.1782,0.0972,0.003446,0.1902,4.321,0.1453,1.001,0.3258,69.65,23.72,0.01293,0.01435,26.6,0.5754,0.03988,126.2,0.6361,0.0622,M
533.7,11.74,0.07813,0.02763,427.3,0.01442,0.02245,84.7,18.26,0.008034,0.085,0.0829,0.1036,0.06688,0.002005,0.2101,3.717,0.0434,1.268,0.3101,37.83,13.31,0.01846,0.02921,14.02,0.06735,0.01514,74.24,0.5619,0.06113,B
1628.0,19.4,0.1037,0.09464,1145.0,0.02199,0.1626,152.4,28.65,0.005654,0.3749,0.2252,0.1518,0.07787,0.001965,0.1893,2.903,0.1442,0.9951,0.359,53.16,23.79,0.01499,0.01623,18.18,0.4316,0.03059,127.2,0.4709,0.05892,M
1031.0,16.24,0.1066,0.09052,805.1,0.03481,0.1948,126.9,25.09,0.004563,0.4706,0.1732,0.1365,0.1063,0.004081,0.1876,2.464,0.1802,0.9173,0.277,28.09,18.55,0.01209,0.01388,18.77,0.5026,0.03872,108.8,0.2873,0.06684,M
595.6,12.89,0.07818,0.0339,516.6,0.03961,0.1115,92.12,19.69,0.006418,0.2317,0.1017,0.09926,0.07127,0.003696,0.1432,2.347,0.0958,1.389,0.1999,23.29,13.9,0.01774,0.01878,15.7,0.3344,0.07927,84.08,0.2913,0.05935,B
564.1,12.58,0.08393,0.002924,489.0,0.008008,0.00186,85.56,23.08,0.006383,0.06624,0.008772,0.1038,0.06431,0.002015,0.1697,1.721,0.04216,1.35,0.2505,22.45,13.5,0.002924,0.02571,18.4,0.005579,0.00186,79.83,0.2719,0.05855,B
546.1,11.94,0.08605,0.03791,441.0,0.05156,0.06574,92.2,27.29,0.006719,0.2813,0.1155,0.1116,0.09981,0.008015,0.1588,3.198,0.1011,1.39,0.2465,21.91,13.24,0.01633,0.01872,20.76,0.2365,0.04387,77.87,0.2742,0.06766,B
577.0,12.89,0.06955,0.01171,515.9,0.01345,0.0226,87.4,15.54,0.004731,0.1147,0.05366,0.09616,0.06915,0.002081,0.1337,1.115,0.03729,0.469,0.2309,12.68,13.62,0.005905,0.01619,13.12,0.1186,0.01652,81.89,0.1532,0.05581,B
437.6,11.26,0.0802,0.05588,394.1,0.08262,0.09274,78.27,22.33,0.01574,0.1843,0.09314,0.1028,0.07009,0.006517,0.2595,2.877,0.1181,1.905,0.2955,34.68,11.86,0.03487,0.03418,19.96,0.1546,0.08099,73.72,0.4866,0.06233,B
459.3,11.37,0.08713,0.02173,396.0,0.01395,0.02399,79.29,26.14,0.006538,0.09708,0.06203,0.1118,0.06994,0.002928,0.2013,1.954,0.05008,1.974,0.3267,17.49,12.36,0.009924,0.03416,18.89,0.07529,0.01376,72.17,0.2656,0.05955,B
767.3,14.41,0.08757,0.06602,651.0,0.1064,0.1362,101.7,22.13,0.007762,0.2472,0.1021,0.09983,0.08799,0.02286,0.1714,4.36,0.1676,1.77,0.2272,77.11,15.77,0.02771,0.04077,19.73,0.222,0.0996,96.03,0.8811,0.07192,B
809.8,14.96,0.08992,0.04819,687.3,0.02115,0.0594,109.1,26.19,0.005332,0.303,0.1489,0.1313,0.08472,0.002815,0.1879,2.171,0.09823,0.948,0.2962,24.87,16.25,0.01187,0.01522,19.1,0.1804,0.01536,97.03,0.2877,0.05852,B
585.4,12.95,0.1005,0.0337,513.7,0.02003,0.06155,88.81,19.93,0.008725,0.2068,0.1056,0.1483,0.09584,0.004726,0.173,1.231,0.07943,0.7636,0.338,17.67,13.74,0.01132,0.02625,16.02,0.2241,0.02335,83.14,0.2094,0.0647,B
