feature_29,feature_10,feature_12,feature_11,feature_9,feature_16,feature_2,feature_18,feature_21,feature_6,feature_8,feature_1,feature_4,feature_7,feature_23,feature_14,feature_24,feature_28,feature_26,feature_13,feature_17,feature_27,feature_19,feature_30,feature_20,feature_5,feature_3,feature_22,feature_25,feature_15,diagnosis
0.3024,0.05667,0.9086,0.1942,0.1829,0.01587,16.33,0.00842,13.88,0.05366,0.02377,12.91,516.4,0.03873,90.81,15.75,600.6,0.08235,0.1506,1.493,0.02321,0.1764,0.01853,0.06949,0.002152,0.07941,82.53,22.0,0.1097,0.005298,B
0.308,0.06877,2.112,0.6191,0.1834,0.03348,22.29,0.0206,16.39,0.1267,0.06526,13.77,588.9,0.1385,111.6,49.7,806.9,0.1673,0.3122,4.906,0.04665,0.3809,0.02689,0.09333,0.004306,0.12,90.63,34.01,0.1737,0.0138,M
0.2369,0.0534,1.305,0.6362,0.177,0.05296,21.84,0.01444,19.76,0.08642,0.05778,18.08,1024.0,0.1103,129.1,76.36,1228.0,0.09181,0.1963,4.312,0.0611,0.2535,0.0214,0.06558,0.005036,0.07371,117.4,24.7,0.08822,0.00553,M
0.3193,0.05529,1.073,0.4357,0.1767,0.03698,22.49,0.01221,23.36,0.1428,0.06772,19.18,1148.0,0.1114,166.4,54.22,1688.0,0.1708,0.5601,3.833,0.02706,0.3865,0.01415,0.09221,0.003397,0.08523,127.5,32.06,0.1322,0.005524,M
0.4753,0.06466,0.6509,0.2092,0.195,0.01597,20.22,0.007303,18.33,0.1206,0.0598,14.45,642.7,0.118,117.9,19.42,1044.0,0.1838,0.4056,1.446,0.02,0.4967,0.01522,0.1013,0.001976,0.09872,94.49,30.12,0.1552,0.004044,M
0.2668,0.06013,1.326,0.3534,0.1979,0.01779,19.56,0.0114,14.44,0.08087,0.04107,12.23,461.0,0.04187,92.15,27.24,638.4,0.108,0.2042,2.308,0.01401,0.1377,0.01503,0.08174,0.003338,0.09586,78.54,28.36,0.1429,0.007514,B
0.2928,0.05491,0.8282,0.3971,0.1506,0.02569,19.32,0.01345,20.42,0.1198,0.07488,17.54,951.6,0.1036,139.5,40.73,1239.0,0.1939,0.342,3.088,0.02713,0.3508,0.01594,0.07867,0.002658,0.08968,115.1,25.84,0.1381,0.00609,M
0.3198,0.06229,1.56,0.5539,0.22,0.05121,26.67,0.02465,25.12,0.2084,0.162,23.29,1685.0,0.3523,177.0,83.16,1986.0,0.2733,0.4167,4.667,0.08958,0.7892,0.02175,0.08762,0.005195,0.1141,158.9,32.68,0.1536,0.009327,M
0.4432,0.07421,1.93,0.5648,0.2251,0.03108,23.75,0.01291,19.2,0.1768,0.09176,13.81,597.8,0.1558,128.5,52.72,1153.0,0.2013,0.5209,3.909,0.03112,0.4646,0.01998,0.1086,0.004506,0.1323,91.56,41.85,0.2226,0.008824,M
0.3014,0.06373,1.044,0.3961,0.1925,0.01911,18.6,0.01037,14.97,0.1058,0.03821,12.47,481.9,0.08005,96.05,30.29,677.9,0.1015,0.2378,2.497,0.02701,0.2671,0.01782,0.0875,0.003586,0.09965,81.09,24.64,0.1426,0.006953,B
0.3415,0.05986,0.3621,0.2711,0.1594,0.01919,16.68,0.00826,17.77,0.09588,0.04079,15.12,716.6,0.0755,117.7,26.44,989.5,0.1252,0.3331,1.974,0.02039,0.3327,0.01523,0.0974,0.002881,0.08876,98.78,20.24,0.1491,0.005472,M
0.2989,0.06285,1.342,0.2137,0.1934,0.01249,17.27,0.007527,10.42,0.07232,0.01952,9.876,295.4,0.01756,67.08,12.33,331.6,0.05588,0.1247,1.517,0.007975,0.06213,0.0221,0.0738,0.002472,0.1089,62.92,23.22,0.1415,0.009719,B
0.3275,0.05223,0.8554,0.5858,0.2026,0.01503,20.26,0.01123,19.8,0.07304,0.0539,17.01,904.3,0.0695,130.0,68.46,1210.0,0.1096,0.1486,4.106,0.01946,0.1932,0.02294,0.06469,0.002581,0.08772,109.7,25.05,0.1111,0.005038,M
0.4128,0.0731,0.9223,0.1931,0.185,0.03041,22.54,0.008304,14.55,0.1483,0.05102,13.11,529.4,0.08705,99.48,15.09,639.3,0.1126,0.4402,1.491,0.02526,0.3162,0.02514,0.1076,0.004198,0.1002,87.02,29.16,0.1349,0.005251,B
0.232,0.05526,0.3628,0.2134,0.1359,0.01236,12.91,0.007373,17.38,0.0623,0.03157,15.27,725.5,0.05892,113.7,20.0,932.7,0.1035,0.2186,1.525,0.01841,0.2962,0.009539,0.07474,0.001656,0.08182,98.17,15.92,0.1222,0.004291,B
0.2909,0.05024,1.48,0.8601,0.1765,0.03611,22.14,0.02765,23.24,0.1348,0.09561,20.58,1290.0,0.164,158.3,111.7,1656.0,0.192,0.292,7.029,0.05489,0.3861,0.03176,0.05865,0.002365,0.0909,134.7,27.84,0.1178,0.008124,M
0.2535,0.06057,0.8652,0.2222,0.1533,0.01727,18.94,0.006747,13.3,0.069,0.01393,11.84,428.0,0.02669,85.22,17.12,546.3,0.06913,0.188,1.444,0.02045,0.1471,0.01616,0.07993,0.002922,0.08871,75.51,24.99,0.128,0.005517,B
0.1648,0.05525,1.476,2.873,0.1648,0.02772,18.47,0.01407,28.11,0.1516,0.1595,28.11,2499.0,0.3201,188.5,525.6,2499.0,0.1595,0.1516,21.98,0.06389,0.3201,0.04783,0.05525,0.004476,0.1142,188.5,18.47,0.1142,0.01345,M
0.1603,0.05866,1.667,0.5296,0.1308,0.08555,25.56,0.03927,18.07,0.1146,0.06597,17.42,948.0,0.1682,120.4,58.53,1021.0,0.1099,0.1793,3.767,0.1438,0.2803,0.02175,0.06818,0.01256,0.1006,114.5,28.07,0.1243,0.03113,M
0.4724,0.06433,1.845,0.4207,0.2235,0.0371,23.81,0.01627,16.86,0.1306,0.06462,14.19,610.7,0.1115,115.0,31.0,811.3,0.1772,0.4059,3.534,0.03688,0.3744,0.04499,0.1026,0.004768,0.09463,92.87,34.85,0.1559,0.01088,M
0.363,0.06916,1.194,0.2563,0.2106,0.03438,16.93,0.01435,15.75,0.1517,0.05602,13.86,578.9,0.09901,104.4,22.69,750.1,0.1654,0.437,1.933,0.03909,0.4636,0.01939,0.1059,0.00456,0.1026,90.96,26.93,0.146,0.00596,M
0.3397,0.06314,1.563,0.2963,0.1967,0.04192,18.35,0.01785,13.25,0.1154,0.03142,11.89,432.2,0.06636,86.2,21.46,531.2,0.1138,0.3046,2.087,0.05946,0.2806,0.02793,0.08365,0.004775,0.09363,77.32,27.1,0.1405,0.008872,B
0.2868,0.06315,1.922,0.3567,0.1964,0.0312,17.48,0.01071,11.48,0.05907,0.01071,10.2,321.2,0.05774,75.4,22.79,403.7,0.03571,0.1397,2.747,0.05774,0.1925,0.0256,0.07809,0.004613,0.08054,65.05,24.47,0.09527,0.00468,B
0.307,0.05581,1.186,0.9553,0.2094,0.03169,21.56,0.01712,25.73,0.1306,0.08691,19.8,1230.0,0.1272,170.3,124.4,2009.0,0.182,0.3235,6.487,0.03446,0.3617,0.01897,0.08255,0.004045,0.09383,129.7,28.64,0.1353,0.006804,M
0.2713,0.05313,1.321,0.7392,0.1428,0.02644,32.47,0.01078,27.9,0.113,0.06637,19.53,1223.0,0.1145,180.2,109.9,2477.0,0.1625,0.4097,4.722,0.02664,0.3995,0.01332,0.07568,0.002256,0.0842,128.0,45.41,0.1408,0.005539,M
0.238,0.06344,0.4336,0.2102,0.136,0.01695,13.16,0.006659,15.34,0.08711,0.02563,13.65,568.9,0.03888,99.71,17.4,706.2,0.08056,0.2474,1.391,0.01652,0.1759,0.01371,0.08718,0.002735,0.09646,87.88,16.35,0.1311,0.004133,B
0.3065,0.06303,0.4981,0.2569,0.1962,0.02314,13.9,0.00836,14.98,0.1192,0.04451,13.56,561.3,0.0786,101.1,21.03,686.6,0.0909,0.2698,2.011,0.02544,0.2577,0.01842,0.08177,0.002918,0.1051,88.59,17.13,0.1376,0.005851,B
0.3055,0.06908,1.217,0.2467,0.191,0.014,17.53,0.007624,11.17,0.08502,0.01915,10.18,313.1,0.01768,71.94,15.05,375.6,0.05575,0.144,1.641,0.008534,0.06572,0.02637,0.08797,0.003761,0.1061,65.12,22.84,0.1406,0.007899,B
0.3993,0.06303,0.9209,0.3473,0.1935,0.02374,20.25,0.008637,19.56,0.1204,0.06462,15.75,761.3,0.1147,125.9,32.19,1088.0,0.1479,0.448,2.244,0.02384,0.3976,0.01772,0.1064,0.003131,0.1025,102.6,30.29,0.1552,0.004766,M
0.2506,0.05674,0.8907,0.2927,0.1496,0.01104,17.02,0.009057,15.14,0.04994,0.02456,13.27,546.4,0.03554,98.84,24.68,708.8,0.09678,0.1311,2.044,0.02259,0.1786,0.01482,0.07623,0.002496,0.08445,84.55,23.6,0.1276,0.006032,B
0.3062,0.05448,0.8121,0.522,0.2075,0.01428,13.47,0.01286,16.77,0.07624,0.04603,14.34,641.2,0.05724,110.4,48.29,873.2,0.1087,0.1525,3.763,0.0236,0.1632,0.02266,0.06072,0.001463,0.09906,92.51,16.9,0.1297,0.007089,B
0.2615,0.0645,0.9027,0.1913,0.1788,0.008061,15.46,0.004972,11.52,0.07722,0.01216,10.44,329.6,0.006643,73.47,11.86,395.4,0.04464,0.1153,1.208,0.002817,0.02639,0.01502,0.08269,0.002821,0.1053,66.62,19.8,0.1341,0.006513,B
0.2954,0.05907,0.4966,0.2318,0.1881,0.03207,15.51,0.01155,16.41,0.1096,0.0378,15.0,684.5,0.06505,114.2,19.88,808.2,0.1379,0.3627,2.276,0.03644,0.3402,0.01391,0.08362,0.003204,0.08371,97.45,19.31,0.1136,0.004119,B
0.2826,0.06019,1.066,0.2449,0.1514,0.02294,23.97,0.008691,14.2,0.07529,0.02036,12.62,496.4,0.05438,90.67,18.51,624.0,0.118,0.3454,1.445,0.03016,0.3911,0.01365,0.09585,0.003407,0.07903,81.35,31.31,0.1227,0.005169,B
0.3407,0.07254,1.069,0.3061,0.2123,0.03858,22.33,0.01499,15.2,0.1799,0.06861,12.83,503.2,0.1695,105.3,25.13,706.0,0.1977,0.5343,2.257,0.04683,0.6282,0.0168,0.1243,0.005617,0.1088,85.26,30.15,0.1777,0.006983,M
0.3109,0.06325,0.679,0.2959,0.2131,0.02008,19.08,0.01384,19.59,0.1572,0.109,17.05,895.0,0.191,133.5,31.98,1189.0,0.2543,0.3934,2.153,0.03055,0.5018,0.01177,0.09061,0.002336,0.1141,113.4,24.89,0.1703,0.005532,M
0.2849,0.05628,0.8927,0.121,0.1869,0.01647,27.08,0.003125,12.08,0.03813,0.003125,11.32,395.7,0.01633,79.82,8.605,452.3,0.02083,0.1432,1.059,0.01633,0.1089,0.01537,0.07087,0.002052,0.06883,71.76,33.75,0.09203,0.003653,B
0.2911,0.05828,1.647,0.2239,0.1845,0.006813,33.81,0.003419,12.36,0.03574,0.006434,11.22,386.8,0.004967,78.44,15.46,470.9,0.03002,0.06885,1.489,0.003223,0.02318,0.01916,0.07307,0.002534,0.0778,70.79,41.78,0.09994,0.004359,B
0.2437,0.05592,1.189,0.524,0.1448,0.02062,27.81,0.01091,24.47,0.1074,0.0834,20.51,1319.0,0.1554,162.7,70.01,1872.0,0.1563,0.2761,3.767,0.03457,0.4146,0.01298,0.08328,0.002887,0.09159,134.4,37.38,0.1223,0.00502,M
0.2757,0.06403,0.8301,0.2152,0.1551,0.0104,15.91,0.009623,10.51,0.04087,0.01667,9.567,279.6,0.01652,65.74,12.64,335.9,0.07222,0.09515,1.215,0.01186,0.07161,0.02383,0.08178,0.00354,0.08464,60.21,19.16,0.1504,0.01164,B
0.2226,0.05835,1.503,0.2589,0.1517,0.01383,21.25,0.01004,15.33,0.06945,0.01896,14.03,603.4,0.01462,98.27,22.07,715.5,0.07963,0.1513,1.667,0.007302,0.06231,0.01263,0.07617,0.002925,0.0907,89.79,30.28,0.1287,0.007389,B
0.3103,0.06309,0.9635,1.058,0.1909,0.02863,26.97,0.01716,31.01,0.1682,0.1237,23.21,1670.0,0.195,206.0,155.8,2944.0,0.2593,0.4126,7.247,0.04497,0.582,0.0159,0.08677,0.003053,0.09509,153.5,34.51,0.1481,0.006428,M
0.2238,0.05177,1.041,0.6874,0.1467,0.03133,21.46,0.01671,24.22,0.08348,0.06022,20.48,1306.0,0.09042,161.7,83.5,1750.0,0.1445,0.2311,5.144,0.04257,0.3158,0.01341,0.07127,0.003933,0.08355,132.5,26.17,0.1228,0.007959,M
0.189,0.06129,2.324,0.3354,0.1342,0.02845,27.85,0.01011,15.75,0.1039,0.04408,14.22,623.9,0.1103,102.5,29.96,764.0,0.08219,0.2426,2.105,0.0385,0.3064,0.01185,0.07796,0.003589,0.08223,92.55,40.54,0.1081,0.006307,B
0.2853,0.05966,0.8561,0.5366,0.1809,0.02785,39.28,0.01374,22.51,0.1298,0.08811,17.46,920.6,0.1417,141.2,49.0,1408.0,0.2066,0.3735,3.002,0.02602,0.3241,0.01226,0.08496,0.002759,0.09812,113.4,44.87,0.1365,0.00486,M
0.253,0.0566,0.6612,0.3242,0.1717,0.01248,15.6,0.01103,14.85,0.0663,0.03731,13.64,575.3,0.04705,94.11,27.19,683.4,0.09222,0.1291,1.996,0.0181,0.1533,0.01898,0.0651,0.001794,0.09423,87.38,19.05,0.1278,0.00647,B
0.2901,0.05754,0.6745,0.1153,0.1546,0.00493,15.04,0.003762,13.2,0.03393,0.01108,12.42,476.5,0.01053,83.85,9.006,543.4,0.04052,0.07776,0.757,0.006493,0.06243,0.0172,0.06783,0.00136,0.07926,78.61,20.37,0.1037,0.003265,B
0.3308,0.07669,1.642,0.2428,0.2054,0.05914,18.19,0.01314,12.58,0.1325,0.02854,11.3,389.4,0.1548,87.16,16.39,472.9,0.1218,0.4848,2.369,0.0888,0.7436,0.01995,0.1297,0.008675,0.09592,73.93,27.96,0.1347,0.006663,B
0.2663,0.05429,1.057,0.4347,0.1773,0.02667,23.77,0.01007,15.01,0.06807,0.02344,13.75,590.0,0.04697,98.0,39.93,706.0,0.06106,0.1442,2.829,0.03371,0.1359,0.02598,0.06321,0.003087,0.08043,88.54,26.34,0.09368,0.004351,B
0.292,0.06,1.802,0.5243,0.1978,0.03252,23.5,0.01559,21.65,0.1558,0.08886,19.4,1155.0,0.2049,144.9,60.41,1417.0,0.1564,0.2968,4.037,0.03915,0.3458,0.02186,0.07614,0.003949,0.1027,129.1,30.53,0.1463,0.01061,M
0.2883,0.0644,2.612,0.3719,0.1737,0.01386,19.86,0.01133,11.48,0.05971,0.0307,10.48,337.7,0.04831,73.68,23.22,402.8,0.06736,0.1026,2.517,0.01865,0.1181,0.03476,0.07748,0.00356,0.107,66.72,29.46,0.1515,0.01604,B
0.2767,0.05635,1.601,0.163,0.1487,0.01569,17.43,0.005383,13.94,0.04524,0.01105,13.2,541.6,0.04336,88.28,13.56,602.0,0.0497,0.1508,0.873,0.03079,0.2298,0.01962,0.07198,0.00225,0.07215,84.13,27.82,0.1101,0.006261,B
0.2639,0.06409,0.4402,0.2025,0.1596,0.05592,14.11,0.0137,14.39,0.1346,0.0398,12.89,512.2,0.1374,105.0,16.35,639.1,0.1561,0.5849,2.393,0.08158,0.7727,0.01266,0.1178,0.007555,0.0876,84.95,17.7,0.1254,0.005501,B
0.3409,0.06329,1.493,0.2497,0.1897,0.01035,25.22,0.006245,12.25,0.07234,0.01615,10.65,347.0,0.02379,77.98,16.64,455.7,0.06136,0.1398,1.497,0.01081,0.1125,0.02158,0.08147,0.002619,0.09657,68.01,35.19,0.1499,0.007189,B
0.2664,0.06168,1.038,0.2562,0.1883,0.01228,14.93,0.01006,12.65,0.07808,0.02929,11.52,406.3,0.04328,80.88,18.62,491.8,0.09608,0.1582,1.686,0.02105,0.1804,0.01677,0.07809,0.002784,0.1013,73.87,21.19,0.1389,0.006662,B
0.3126,0.05898,0.8208,1.004,0.2205,0.03908,23.56,0.01864,25.58,0.1606,0.131,20.94,1364.0,0.2712,165.3,137.9,2010.0,0.2105,0.3172,6.372,0.09518,0.6991,0.02401,0.07849,0.005002,0.1007,138.9,27.0,0.1211,0.005283,M
0.274,0.05934,0.8429,0.3927,0.1834,0.01065,18.45,0.009175,12.97,0.05991,0.02069,11.5,407.4,0.02638,83.12,26.99,508.9,0.06544,0.1049,2.684,0.01245,0.08105,0.02292,0.06487,0.001461,0.09345,73.28,22.46,0.1183,0.00638,B
0.2749,0.06697,0.78,0.7661,0.1733,0.05057,19.82,0.01971,25.28,0.1849,0.0974,19.73,1206.0,0.2417,159.8,92.81,1933.0,0.2507,0.5955,4.115,0.068,0.8489,0.01467,0.1297,0.007259,0.1062,130.7,25.59,0.171,0.008482,M
0.3138,0.05613,0.8568,0.3093,0.1813,0.01503,17.08,0.01262,19.85,0.1041,0.08353,17.3,928.2,0.1266,130.9,33.63,1222.0,0.1857,0.2405,2.193,0.02332,0.3378,0.01394,0.08113,0.002362,0.1008,113.0,25.09,0.1416,0.004757,M
0.3379,0.05647,0.6342,0.5959,0.1776,0.018,19.33,0.01267,25.7,0.1188,0.08591,19.45,1169.0,0.1379,163.1,71.0,1972.0,0.1999,0.3161,3.797,0.02749,0.4317,0.01365,0.0895,0.00255,0.1035,126.5,24.57,0.1497,0.004649,M
0.3068,0.0613,0.8098,0.425,0.1908,0.02679,17.05,0.01342,16.39,0.1279,0.05246,13.96,602.4,0.09789,108.1,35.74,826.0,0.1374,0.3262,2.563,0.03119,0.3209,0.02062,0.07957,0.002695,0.1096,91.43,22.07,0.1512,0.006351,M
0.2818,0.06232,1.199,0.8426,0.1893,0.04765,28.77,0.01519,25.05,0.2063,0.1144,19.55,1207.0,0.1784,178.6,106.4,1926.0,0.1941,0.5329,7.158,0.03863,0.4251,0.01936,0.1005,0.005252,0.0926,133.6,36.27,0.1281,0.006356,M
0.3258,0.07596,1.059,0.6592,0.2398,0.04588,17.27,0.02127,17.73,0.2284,0.1242,15.32,713.3,0.2448,119.8,59.46,928.8,0.2229,0.4503,4.061,0.04983,0.4429,0.01884,0.1191,0.00866,0.1335,103.2,22.66,0.1765,0.01015,M
0.3277,0.08104,2.454,1.292,0.2495,0.05995,23.2,0.03024,19.85,0.3114,0.1377,15.66,773.5,0.3176,143.7,138.5,1226.0,0.2462,0.5172,10.12,0.08232,0.6181,0.02337,0.1019,0.006042,0.1109,110.2,31.64,0.1504,0.01236,M
0.3512,0.0665,1.278,0.2419,0.2091,0.02556,33.56,0.01022,18.49,0.1639,0.08399,15.53,744.9,0.1751,126.3,23.02,1035.0,0.2014,0.5564,1.903,0.02889,0.5703,0.009947,0.1204,0.003359,0.1063,103.7,49.54,0.1883,0.005345,M
0.3151,0.05572,1.033,0.3977,0.1814,0.01578,27.06,0.008185,24.33,0.1088,0.09333,20.31,1288.0,0.1519,162.3,52.34,1844.0,0.1697,0.2945,2.587,0.02117,0.3788,0.01282,0.07999,0.001892,0.1,132.9,39.16,0.1522,0.005043,M
0.2452,0.05307,1.317,0.4007,0.1564,0.01106,23.06,0.007671,19.85,0.0629,0.02837,17.35,933.1,0.02891,128.2,44.41,1218.0,0.08235,0.1486,2.577,0.01246,0.1211,0.01411,0.06515,0.001578,0.08662,111.0,31.47,0.124,0.005726,M
0.3067,0.05464,1.633,0.8348,0.2108,0.05981,22.13,0.02149,20.39,0.1273,0.07507,17.29,947.8,0.09697,137.9,90.94,1295.0,0.1528,0.2867,6.146,0.04638,0.2298,0.02747,0.07484,0.005838,0.08999,114.4,27.24,0.1134,0.006717,M
0.2683,0.05443,0.9988,0.2298,0.1547,0.009105,19.38,0.005174,17.91,0.05616,0.02847,15.61,758.6,0.04209,115.9,22.18,988.6,0.08568,0.1807,1.534,0.01311,0.226,0.01013,0.06829,0.001345,0.0784,100.0,31.67,0.1084,0.002826,M
0.3216,0.0558,0.7383,0.4203,0.1867,0.01206,22.07,0.009875,21.58,0.08995,0.06527,17.19,928.3,0.09061,140.5,45.42,1436.0,0.1984,0.2567,2.819,0.02048,0.3889,0.01144,0.0757,0.001575,0.09726,111.6,29.33,0.1558,0.004493,M
0.2868,0.05674,1.617,1.172,0.1769,0.01478,31.12,0.00928,32.49,0.1143,0.08646,20.73,1419.0,0.1367,214.0,199.7,3432.0,0.1659,0.2644,7.749,0.02143,0.3442,0.01367,0.08218,0.002299,0.09469,135.7,47.16,0.1401,0.004551,M
0.294,0.06491,1.197,0.4505,0.1922,0.03581,18.95,0.01365,11.88,0.1147,0.02642,10.6,346.4,0.06387,78.28,27.1,424.8,0.07926,0.2515,3.43,0.03354,0.1916,0.03504,0.07587,0.003318,0.09688,69.28,22.94,0.1213,0.00747,B
0.2446,0.05859,1.916,0.338,0.1635,0.02406,21.84,0.009919,14.8,0.08259,0.02142,13.59,561.0,0.04072,97.66,26.76,661.5,0.06189,0.173,2.591,0.03099,0.1453,0.0203,0.07024,0.003009,0.07956,87.16,30.04,0.1005,0.005436,B
0.3604,0.05769,1.219,0.2345,0.201,0.02178,16.21,0.00633,13.9,0.06219,0.01615,12.87,512.2,0.039,89.27,18.24,597.5,0.0578,0.1808,1.546,0.02589,0.1992,0.02593,0.07062,0.002157,0.09425,82.38,23.64,0.1256,0.005518,B
0.2605,0.06862,1.489,0.3198,0.1668,0.04785,20.39,0.01745,11.69,0.1289,0.02867,10.71,344.9,0.08448,76.51,20.74,410.4,0.086,0.255,2.23,0.07339,0.2534,0.02728,0.08701,0.00761,0.1082,69.5,25.21,0.1335,0.008902,B
0.2458,0.05376,0.7198,0.1302,0.1508,0.00371,16.82,0.003608,14.91,0.02675,0.00625,14.29,632.6,0.00725,94.44,10.77,684.6,0.03333,0.05036,0.8439,0.004826,0.03866,0.01536,0.0612,0.001381,0.06429,90.3,20.65,0.08567,0.003492,B
0.2733,0.0627,0.5293,0.1904,0.1769,0.01122,13.04,0.008849,12.32,0.07608,0.02755,11.29,388.0,0.03265,78.27,13.17,457.5,0.0875,0.1507,1.164,0.01282,0.1275,0.01692,0.08022,0.002817,0.09834,72.23,16.18,0.1358,0.006472,B
0.2833,0.06194,1.352,1.167,0.1721,0.0496,20.99,0.01561,28.19,0.1961,0.1088,21.75,1491.0,0.2195,195.9,156.8,2384.0,0.1841,0.4725,8.867,0.06329,0.5807,0.01924,0.08858,0.004614,0.09401,147.3,28.18,0.1272,0.005687,M
0.2841,0.06312,1.409,0.2684,0.2081,0.01067,15.67,0.009472,10.75,0.04689,0.01407,9.742,289.9,0.01103,68.09,16.39,355.2,0.05159,0.0937,1.75,0.008347,0.04043,0.01798,0.08175,0.004261,0.09037,61.5,20.88,0.1467,0.0138,B
0.2504,0.0551,1.433,0.4212,0.1538,0.01169,24.48,0.008522,20.92,0.07027,0.04744,17.93,998.9,0.05699,135.1,45.81,1320.0,0.1136,0.1806,2.765,0.01622,0.208,0.01419,0.07948,0.002751,0.08855,115.2,34.69,0.1315,0.005444,M
0.222,0.05875,2.293,0.6412,0.2015,0.01489,17.36,0.0191,12.4,0.0721,0.07404,11.89,435.6,0.05929,79.46,48.84,472.4,0.08946,0.08368,4.021,0.01267,0.07153,0.02678,0.06033,0.003002,0.1225,76.2,18.99,0.1359,0.01418,B
0.2758,0.05821,1.28,0.2375,0.1954,0.008998,14.16,0.003333,12.2,0.03872,0.003333,11.33,396.6,0.001487,77.37,17.09,458.0,0.01111,0.07348,1.565,0.001487,0.004955,0.02358,0.06386,0.001627,0.09379,71.79,18.99,0.1259,0.008426,B
0.2567,0.04996,0.828,0.3283,0.155,0.01114,19.98,0.01463,19.96,0.05884,0.05843,18.81,1102.0,0.0802,129.0,36.74,1236.0,0.1294,0.116,2.363,0.02623,0.221,0.0193,0.05737,0.001676,0.08923,120.9,24.3,0.1243,0.007571,M
0.2335,0.0552,1.166,0.258,0.1573,0.005274,17.84,0.005044,15.5,0.04052,0.01238,13.59,572.3,0.01997,98.91,22.22,739.1,0.05185,0.07622,1.683,0.01065,0.106,0.01344,0.06263,0.001126,0.07948,86.24,26.1,0.105,0.003741,B
0.2955,0.05853,0.9195,0.2479,0.211,0.01541,15.18,0.01043,14.98,0.07688,0.03711,13.85,587.4,0.04479,98.37,19.41,670.0,0.09993,0.1724,1.83,0.01457,0.1456,0.01528,0.06912,0.001593,0.09516,88.99,21.74,0.1185,0.004235,B
0.3258,0.0622,1.001,0.6361,0.1902,0.02449,26.6,0.01293,23.72,0.1453,0.09664,19.16,1138.0,0.1921,159.8,69.65,1724.0,0.1872,0.3841,4.321,0.03988,0.5754,0.01435,0.0972,0.003446,0.102,126.2,35.9,0.1782,0.007392,M
0.3101,0.06113,1.268,0.5619,0.2101,0.01442,14.02,0.01846,13.31,0.0434,0.02763,11.74,427.3,0.02245,84.7,37.83,533.7,0.0829,0.085,3.717,0.01514,0.06735,0.02921,0.06688,0.002005,0.07813,74.24,18.26,0.1036,0.008034,B
0.359,0.05892,0.9951,0.4709,0.1893,0.02199,18.18,0.01499,23.79,0.1442,0.09464,19.4,1145.0,0.1626,152.4,53.16,1628.0,0.2252,0.3749,2.903,0.03059,0.4316,0.01623,0.07787,0.001965,0.1037,127.2,28.65,0.1518,0.005654,M
0.277,0.06684,0.9173,0.2873,0.1876,0.03481,18.77,0.01209,18.55,0.1802,0.09052,16.24,805.1,0.1948,126.9,28.09,1031.0,0.1732,0.4706,2.464,0.03872,0.5026,0.01388,0.1063,0.004081,0.1066,108.8,25.09,0.1365,0.004563,M
0.1999,0.05935,1.389,0.2913,0.1432,0.03961,15.7,0.01774,13.9,0.0958,0.0339,12.89,516.6,0.1115,92.12,23.29,595.6,0.1017,0.2317,2.347,0.07927,0.3344,0.01878,0.07127,0.003696,0.07818,84.08,19.69,0.09926,0.006418,B
0.2505,0.05855,1.35,0.2719,0.1697,0.008008,18.4,0.002924,13.5,0.04216,0.002924,12.58,489.0,0.00186,85.56,22.45,564.1,0.008772,0.06624,1.721,0.00186,0.005579,0.02571,0.06431,0.002015,0.08393,79.83,23.08,0.1038,0.006383,B
0.2465,0.06766,1.39,0.2742,0.1588,0.05156,20.76,0.01633,13.24,0.1011,0.03791,11.94,441.0,0.06574,92.2,21.91,546.1,0.1155,0.2813,3.198,0.04387,0.2365,0.01872,0.09981,0.008015,0.08605,77.87,27.29,0.1116,0.006719,B
0.2309,0.05581,0.469,0.1532,0.1337,0.01345,13.12,0.005905,13.62,0.03729,0.01171,12.89,515.9,0.0226,87.4,12.68,577.0,0.05366,0.1147,1.115,0.01652,0.1186,0.01619,0.06915,0.002081,0.06955,81.89,15.54,0.09616,0.004731,B
0.2955,0.06233,1.905,0.4866,0.2595,0.08262,19.96,0.03487,11.86,0.1181,0.05588,11.26,394.1,0.09274,78.27,34.68,437.6,0.09314,0.1843,2.877,0.08099,0.1546,0.03418,0.07009,0.006517,0.0802,73.72,22.33,0.1028,0.01574,B
0.3267,0.05955,1.974,0.2656,0.2013,0.01395,18.89,0.009924,12.36,0.05008,0.02173,11.37,396.0,0.02399,79.29,17.49,459.3,0.06203,0.09708,1.954,0.01376,0.07529,0.03416,0.06994,0.002928,0.08713,72.17,26.14,0.1118,0.006538,B
0.2272,0.07192,1.77,0.8811,0.1714,0.1064,19.73,0.02771,15.77,0.1676,0.06602,14.41,651.0,0.1362,101.7,77.11,767.3,0.1021,0.2472,4.36,0.0996,0.222,0.04077,0.08799,0.02286,0.08757,96.03,22.13,0.09983,0.007762,B
0.2962,0.05852,0.948,0.2877,0.1879,0.02115,19.1,0.01187,16.25,0.09823,0.04819,14.96,687.3,0.0594,109.1,24.87,809.8,0.1489,0.303,2.171,0.01536,0.1804,0.01522,0.08472,0.002815,0.08992,97.03,26.19,0.1313,0.005332,B
0.338,0.0647,0.7636,0.2094,0.173,0.02003,16.02,0.01132,13.74,0.07943,0.0337,12.95,513.7,0.06155,88.81,17.67,585.4,0.1056,0.2068,1.231,0.02335,0.2241,0.02625,0.09584,0.004726,0.1005,83.14,19.93,0.1483,0.008725,B
