feature_4,feature_29,feature_2,feature_7,feature_10,feature_11,feature_12,feature_21,feature_1,feature_6,feature_23,feature_30,feature_5,feature_20,feature_27,feature_26,feature_28,feature_16,feature_13,feature_17,feature_3,feature_9,feature_8,feature_24,feature_18,feature_22,feature_19,feature_25,feature_15,feature_14,diagnosis
516.4,0.3024,16.33,0.03873,0.05667,0.1942,0.9086,13.88,12.91,0.05366,90.81,0.06949,0.07941,0.002152,0.1764,0.1506,0.08235,0.01587,1.493,0.02321,82.53,0.1829,0.02377,600.6,0.00842,22.0,0.01853,0.1097,0.005298,15.75,B
588.9,0.308,22.29,0.1385,0.06877,0.6191,2.112,16.39,13.77,0.1267,111.6,0.09333,0.12,0.004306,0.3809,0.3122,0.1673,0.03348,4.906,0.04665,90.63,0.1834,0.06526,806.9,0.0206,34.01,0.02689,0.1737,0.0138,49.7,M
1024.0,0.2369,21.84,0.1103,0.0534,0.6362,1.305,19.76,18.08,0.08642,129.1,0.06558,0.07371,0.005036,0.2535,0.1963,0.09181,0.05296,4.312,0.0611,117.4,0.177,0.05778,1228.0,0.01444,24.7,0.0214,0.08822,0.00553,76.36,M
1148.0,0.3193,22.49,0.1114,0.05529,0.4357,1.073,23.36,19.18,0.1428,166.4,0.09221,0.08523,0.003397,0.3865,0.5601,0.1708,0.03698,3.833,0.02706,127.5,0.1767,0.06772,1688.0,0.01221,32.06,0.01415,0.1322,0.005524,54.22,M
642.7,0.4753,20.22,0.118,0.06466,0.2092,0.6509,18.33,14.45,0.1206,117.9,0.1013,0.09872,0.001976,0.4967,0.4056,0.1838,0.01597,1.446,0.02,94.49,0.195,0.0598,1044.0,0.007303,30.12,0.01522,0.1552,0.004044,19.42,M
461.0,0.2668,19.56,0.04187,0.06013,0.3534,1.326,14.44,12.23,0.08087,92.15,0.08174,0.09586,0.003338,0.1377,0.2042,0.108,0.01779,2.308,0.01401,78.54,0.1979,0.04107,638.4,0.0114,28.36,0.01503,0.1429,0.007514,27.24,B
951.6,0.2928,19.32,0.1036,0.05491,0.3971,0.8282,20.42,17.54,0.1198,139.5,0.07867,0.08968,0.002658,0.3508,0.342,0.1939,0.02569,3.088,0.02713,115.1,0.1506,0.07488,1239.0,0.01345,25.84,0.01594,0.1381,0.00609,40.73,M
1685.0,0.3198,26.67,0.3523,0.06229,0.5539,1.56,25.12,23.29,0.2084,177.0,0.08762,0.1141,0.005195,0.7892,0.4167,0.2733,0.05121,4.667,0.08958,158.9,0.22,0.162,1986.0,0.02465,32.68,0.02175,0.1536,0.009327,83.16,M
597.8,0.4432,23.75,0.1558,0.07421,0.5648,1.93,19.2,13.81,0.1768,128.5,0.1086,0.1323,0.004506,0.4646,0.5209,0.2013,0.03108,3.909,0.03112,91.56,0.2251,0.09176,1153.0,0.01291,41.85,0.01998,0.2226,0.008824,52.72,M
481.9,0.3014,18.6,0.08005,0.06373,0.3961,1.044,14.97,12.47,0.1058,96.05,0.0875,0.09965,0.003586,0.2671,0.2378,0.1015,0.01911,2.497,0.02701,81.09,0.1925,0.03821,677.9,0.01037,24.64,0.01782,0.1426,0.006953,30.29,B
716.6,0.3415,16.68,0.0755,0.05986,0.2711,0.3621,17.77,15.12,0.09588,117.7,0.0974,0.08876,0.002881,0.3327,0.3331,0.1252,0.01919,1.974,0.02039,98.78,0.1594,0.04079,989.5,0.00826,20.24,0.01523,0.1491,0.005472,26.44,M
295.4,0.2989,17.27,0.01756,0.06285,0.2137,1.342,10.42,9.876,0.07232,67.08,0.0738,0.1089,0.002472,0.06213,0.1247,0.05588,0.01249,1.517,0.007975,62.92,0.1934,0.01952,331.6,0.007527,23.22,0.0221,0.1415,0.009719,12.33,B
904.3,0.3275,20.26,0.0695,0.05223,0.5858,0.8554,19.8,17.01,0.07304,130.0,0.06469,0.08772,0.002581,0.1932,0.1486,0.1096,0.01503,4.106,0.01946,109.7,0.2026,0.0539,1210.0,0.01123,25.05,0.02294,0.1111,0.005038,68.46,M
529.4,0.4128,22.54,0.08705,0.0731,0.1931,0.9223,14.55,13.11,0.1483,99.48,0.1076,0.1002,0.004198,0.3162,0.4402,0.1126,0.03041,1.491,0.02526,87.02,0.185,0.05102,639.3,0.008304,29.16,0.02514,0.1349,0.005251,15.09,B
725.5,0.232,12.91,0.05892,0.05526,0.2134,0.3628,17.38,15.27,0.0623,113.7,0.07474,0.08182,0.001656,0.2962,0.2186,0.1035,0.01236,1.525,0.01841,98.17,0.1359,0.03157,932.7,0.007373,15.92,0.009539,0.1222,0.004291,20.0,B
1290.0,0.2909,22.14,0.164,0.05024,0.8601,1.48,23.24,20.58,0.1348,158.3,0.05865,0.0909,0.002365,0.3861,0.292,0.192,0.03611,7.029,0.05489,134.7,0.1765,0.09561,1656.0,0.02765,27.84,0.03176,0.1178,0.008124,111.7,M
428.0,0.2535,18.94,0.02669,0.06057,0.2222,0.8652,13.3,11.84,0.069,85.22,0.07993,0.08871,0.002922,0.1471,0.188,0.06913,0.01727,1.444,0.02045,75.51,0.1533,0.01393,546.3,0.006747,24.99,0.01616,0.128,0.005517,17.12,B
2499.0,0.1648,18.47,0.3201,0.05525,2.873,1.476,28.11,28.11,0.1516,188.5,0.05525,0.1142,0.004476,0.3201,0.1516,0.1595,0.02772,21.98,0.06389,188.5,0.1648,0.1595,2499.0,0.01407,18.47,0.04783,0.1142,0.01345,525.6,M
948.0,0.1603,25.56,0.1682,0.05866,0.5296,1.667,18.07,17.42,0.1146,120.4,0.06818,0.1006,0.01256,0.2803,0.1793,0.1099,0.08555,3.767,0.1438,114.5,0.1308,0.06597,1021.0,0.03927,28.07,0.02175,0.1243,0.03113,58.53,M
610.7,0.4724,23.81,0.1115,0.06433,0.4207,1.845,16.86,14.19,0.1306,115.0,0.1026,0.09463,0.004768,0.3744,0.4059,0.1772,0.0371,3.534,0.03688,92.87,0.2235,0.06462,811.3,0.01627,34.85,0.04499,0.1559,0.01088,31.0,M
578.9,0.363,16.93,0.09901,0.06916,0.2563,1.194,15.75,13.86,0.1517,104.4,0.1059,0.1026,0.00456,0.4636,0.437,0.1654,0.03438,1.933,0.03909,90.96,0.2106,0.05602,750.1,0.01435,26.93,0.01939,0.146,0.00596,22.69,M
432.2,0.3397,18.35,0.06636,0.06314,0.2963,1.563,13.25,11.89,0.1154,86.2,0.08365,0.09363,0.004775,0.2806,0.3046,0.1138,0.04192,2.087,0.05946,77.32,0.1967,0.03142,531.2,0.01785,27.1,0.02793,0.1405,0.008872,21.46,B
321.2,0.2868,17.48,0.05774,0.06315,0.3567,1.922,11.48,10.2,0.05907,75.4,0.07809,0.08054,0.004613,0.1925,0.1397,0.03571,0.0312,2.747,0.05774,65.05,0.1964,0.01071,403.7,0.01071,24.47,0.0256,0.09527,0.00468,22.79,B
1230.0,0.307,21.56,0.1272,0.05581,0.9553,1.186,25.73,19.8,0.1306,170.3,0.08255,0.09383,0.004045,0.3617,0.3235,0.182,0.03169,6.487,0.03446,129.7,0.2094,0.08691,2009.0,0.01712,28.64,0.01897,0.1353,0.006804,124.4,M
1223.0,0.2713,32.47,0.1145,0.05313,0.7392,1.321,27.9,19.53,0.113,180.2,0.07568,0.0842,0.002256,0.3995,0.4097,0.1625,0.02644,4.722,0.02664,128.0,0.1428,0.06637,2477.0,0.01078,45.41,0.01332,0.1408,0.005539,109.9,M
568.9,0.238,13.16,0.03888,0.06344,0.2102,0.4336,15.34,13.65,0.08711,99.71,0.08718,0.09646,0.002735,0.1759,0.2474,0.08056,0.01695,1.391,0.01652,87.88,0.136,0.02563,706.2,0.006659,16.35,0.01371,0.1311,0.004133,17.4,B
561.3,0.3065,13.9,0.0786,0.06303,0.2569,0.4981,14.98,13.56,0.1192,101.1,0.08177,0.1051,0.002918,0.2577,0.2698,0.0909,0.02314,2.011,0.02544,88.59,0.1962,0.04451,686.6,0.00836,17.13,0.01842,0.1376,0.005851,21.03,B
313.1,0.3055,17.53,0.01768,0.06908,0.2467,1.217,11.17,10.18,0.08502,71.94,0.08797,0.1061,0.003761,0.06572,0.144,0.05575,0.014,1.641,0.008534,65.12,0.191,0.01915,375.6,0.007624,22.84,0.02637,0.1406,0.007899,15.05,B
761.3,0.3993,20.25,0.1147,0.06303,0.3473,0.9209,19.56,15.75,0.1204,125.9,0.1064,0.1025,0.003131,0.3976,0.448,0.1479,0.02374,2.244,0.02384,102.6,0.1935,0.06462,1088.0,0.008637,30.29,0.01772,0.1552,0.004766,32.19,M
546.4,0.2506,17.02,0.03554,0.05674,0.2927,0.8907,15.14,13.27,0.04994,98.84,0.07623,0.08445,0.002496,0.1786,0.1311,0.09678,0.01104,2.044,0.02259,84.55,0.1496,0.02456,708.8,0.009057,23.6,0.01482,0.1276,0.006032,24.68,B
641.2,0.3062,13.47,0.05724,0.05448,0.522,0.8121,16.77,14.34,0.07624,110.4,0.06072,0.09906,0.001463,0.1632,0.1525,0.1087,0.01428,3.763,0.0236,92.51,0.2075,0.04603,873.2,0.01286,16.9,0.02266,0.1297,0.007089,48.29,B
329.6,0.2615,15.46,0.006643,0.0645,0.1913,0.9027,11.52,10.44,0.07722,73.47,0.08269,0.1053,0.002821,0.02639,0.1153,0.04464,0.008061,1.208,0.002817,66.62,0.1788,0.01216,395.4,0.004972,19.8,0.01502,0.1341,0.006513,11.86,B
684.5,0.2954,15.51,0.06505,0.05907,0.2318,0.4966,16.41,15.0,0.1096,114.2,0.08362,0.08371,0.003204,0.3402,0.3627,0.1379,0.03207,2.276,0.03644,97.45,0.1881,0.0378,808.2,0.01155,19.31,0.01391,0.1136,0.004119,19.88,B
496.4,0.2826,23.97,0.05438,0.06019,0.2449,1.066,14.2,12.62,0.07529,90.67,0.09585,0.07903,0.003407,0.3911,0.3454,0.118,0.02294,1.445,0.03016,81.35,0.1514,0.02036,624.0,0.008691,31.31,0.01365,0.1227,0.005169,18.51,B
503.2,0.3407,22.33,0.1695,0.07254,0.3061,1.069,15.2,12.83,0.1799,105.3,0.1243,0.1088,0.005617,0.6282,0.5343,0.1977,0.03858,2.257,0.04683,85.26,0.2123,0.06861,706.0,0.01499,30.15,0.0168,0.1777,0.006983,25.13,M
895.0,0.3109,19.08,0.191,0.06325,0.2959,0.679,19.59,17.05,0.1572,133.5,0.09061,0.1141,0.002336,0.5018,0.3934,0.2543,0.02008,2.153,0.03055,113.4,0.2131,0.109,1189.0,0.01384,24.89,0.01177,0.1703,0.005532,31.98,M
395.7,0.2849,27.08,0.01633,0.05628,0.121,0.8927,12.08,11.32,0.03813,79.82,0.07087,0.06883,0.002052,0.1089,0.1432,0.02083,0.01647,1.059,0.01633,71.76,0.1869,0.003125,452.3,0.003125,33.75,0.01537,0.09203,0.003653,8.605,B
386.8,0.2911,33.81,0.004967,0.05828,0.2239,1.647,12.36,11.22,0.03574,78.44,0.07307,0.0778,0.002534,0.02318,0.06885,0.03002,0.006813,1.489,0.003223,70.79,0.1845,0.006434,470.9,0.003419,41.78,0.01916,0.09994,0.004359,15.46,B
1319.0,0.2437,27.81,0.1554,0.05592,0.524,1.189,24.47,20.51,0.1074,162.7,0.08328,0.09159,0.002887,0.4146,0.2761,0.1563,0.02062,3.767,0.03457,134.4,0.1448,0.0834,1872.0,0.01091,37.38,0.01298,0.1223,0.00502,70.01,M
279.6,0.2757,15.91,0.01652,0.06403,0.2152,0.8301,10.51,9.567,0.04087,65.74,0.08178,0.08464,0.00354,0.07161,0.09515,0.07222,0.0104,1.215,0.01186,60.21,0.1551,0.01667,335.9,0.009623,19.16,0.02383,0.1504,0.01164,12.64,B
603.4,0.2226,21.25,0.01462,0.05835,0.2589,1.503,15.33,14.03,0.06945,98.27,0.07617,0.0907,0.002925,0.06231,0.1513,0.07963,0.01383,1.667,0.007302,89.79,0.1517,0.01896,715.5,0.01004,30.28,0.01263,0.1287,0.007389,22.07,B
1670.0,0.3103,26.97,0.195,0.06309,1.058,0.9635,31.01,23.21,0.1682,206.0,0.08677,0.09509,0.003053,0.582,0.4126,0.2593,0.02863,7.247,0.04497,153.5,0.1909,0.1237,2944.0,0.01716,34.51,0.0159,0.1481,0.006428,155.8,M
1306.0,0.2238,21.46,0.09042,0.05177,0.6874,1.041,24.22,20.48,0.08348,161.7,0.07127,0.08355,0.003933,0.3158,0.2311,0.1445,0.03133,5.144,0.04257,132.5,0.1467,0.06022,1750.0,0.01671,26.17,0.01341,0.1228,0.007959,83.5,M
623.9,0.189,27.85,0.1103,0.06129,0.3354,2.324,15.75,14.22,0.1039,102.5,0.07796,0.08223,0.003589,0.3064,0.2426,0.08219,0.02845,2.105,0.0385,92.55,0.1342,0.04408,764.0,0.01011,40.54,0.01185,0.1081,0.006307,29.96,B
920.6,0.2853,39.28,0.1417,0.05966,0.5366,0.8561,22.51,17.46,0.1298,141.2,0.08496,0.09812,0.002759,0.3241,0.3735,0.2066,0.02785,3.002,0.02602,113.4,0.1809,0.08811,1408.0,0.01374,44.87,0.01226,0.1365,0.00486,49.0,M
575.3,0.253,15.6,0.04705,0.0566,0.3242,0.6612,14.85,13.64,0.0663,94.11,0.0651,0.09423,0.001794,0.1533,0.1291,0.09222,0.01248,1.996,0.0181,87.38,0.1717,0.03731,683.4,0.01103,19.05,0.01898,0.1278,0.00647,27.19,B
476.5,0.2901,15.04,0.01053,0.05754,0.1153,0.6745,13.2,12.42,0.03393,83.85,0.06783,0.07926,0.00136,0.06243,0.07776,0.04052,0.00493,0.757,0.006493,78.61,0.1546,0.01108,543.4,0.003762,20.37,0.0172,0.1037,0.003265,9.006,B
389.4,0.3308,18.19,0.1548,0.07669,0.2428,1.642,12.58,11.3,0.1325,87.16,0.1297,0.09592,0.008675,0.7436,0.4848,0.1218,0.05914,2.369,0.0888,73.93,0.2054,0.02854,472.9,0.01314,27.96,0.01995,0.1347,0.006663,16.39,B
590.0,0.2663,23.77,0.04697,0.05429,0.4347,1.057,15.01,13.75,0.06807,98.0,0.06321,0.08043,0.003087,0.1359,0.1442,0.06106,0.02667,2.829,0.03371,88.54,0.1773,0.02344,706.0,0.01007,26.34,0.02598,0.09368,0.004351,39.93,B
1155.0,0.292,23.5,0.2049,0.06,0.5243,1.802,21.65,19.4,0.1558,144.9,0.07614,0.1027,0.003949,0.3458,0.2968,0.1564,0.03252,4.037,0.03915,129.1,0.1978,0.08886,1417.0,0.01559,30.53,0.02186,0.1463,0.01061,60.41,M
337.7,0.2883,19.86,0.04831,0.0644,0.3719,2.612,11.48,10.48,0.05971,73.68,0.07748,0.107,0.00356,0.1181,0.1026,0.06736,0.01386,2.517,0.01865,66.72,0.1737,0.0307,402.8,0.01133,29.46,0.03476,0.1515,0.01604,23.22,B
541.6,0.2767,17.43,0.04336,0.05635,0.163,1.601,13.94,13.2,0.04524,88.28,0.07198,0.07215,0.00225,0.2298,0.1508,0.0497,0.01569,0.873,0.03079,84.13,0.1487,0.01105,602.0,0.005383,27.82,0.01962,0.1101,0.006261,13.56,B
512.2,0.2639,14.11,0.1374,0.06409,0.2025,0.4402,14.39,12.89,0.1346,105.0,0.1178,0.0876,0.007555,0.7727,0.5849,0.1561,0.05592,2.393,0.08158,84.95,0.1596,0.0398,639.1,0.0137,17.7,0.01266,0.1254,0.005501,16.35,B
347.0,0.3409,25.22,0.02379,0.06329,0.2497,1.493,12.25,10.65,0.07234,77.98,0.08147,0.09657,0.002619,0.1125,0.1398,0.06136,0.01035,1.497,0.01081,68.01,0.1897,0.01615,455.7,0.006245,35.19,0.02158,0.1499,0.007189,16.64,B
406.3,0.2664,14.93,0.04328,0.06168,0.2562,1.038,12.65,11.52,0.07808,80.88,0.07809,0.1013,0.002784,0.1804,0.1582,0.09608,0.01228,1.686,0.02105,73.87,0.1883,0.02929,491.8,0.01006,21.19,0.01677,0.1389,0.006662,18.62,B
1364.0,0.3126,23.56,0.2712,0.05898,1.004,0.8208,25.58,20.94,0.1606,165.3,0.07849,0.1007,0.005002,0.6991,0.3172,0.2105,0.03908,6.372,0.09518,138.9,0.2205,0.131,2010.0,0.01864,27.0,0.02401,0.1211,0.005283,137.9,M
407.4,0.274,18.45,0.02638,0.05934,0.3927,0.8429,12.97,11.5,0.05991,83.12,0.06487,0.09345,0.001461,0.08105,0.1049,0.06544,0.01065,2.684,0.01245,73.28,0.1834,0.02069,508.9,0.009175,22.46,0.02292,0.1183,0.00638,26.99,B
1206.0,0.2749,19.82,0.2417,0.06697,0.7661,0.78,25.28,19.73,0.1849,159.8,0.1297,0.1062,0.007259,0.8489,0.5955,0.2507,0.05057,4.115,0.068,130.7,0.1733,0.0974,1933.0,0.01971,25.59,0.01467,0.171,0.008482,92.81,M
928.2,0.3138,17.08,0.1266,0.05613,0.3093,0.8568,19.85,17.3,0.1041,130.9,0.08113,0.1008,0.002362,0.3378,0.2405,0.1857,0.01503,2.193,0.02332,113.0,0.1813,0.08353,1222.0,0.01262,25.09,0.01394,0.1416,0.004757,33.63,M
1169.0,0.3379,19.33,0.1379,0.05647,0.5959,0.6342,25.7,19.45,0.1188,163.1,0.0895,0.1035,0.00255,0.4317,0.3161,0.1999,0.018,3.797,0.02749,126.5,0.1776,0.08591,1972.0,0.01267,24.57,0.01365,0.1497,0.004649,71.0,M
602.4,0.3068,17.05,0.09789,0.0613,0.425,0.8098,16.39,13.96,0.1279,108.1,0.07957,0.1096,0.002695,0.3209,0.3262,0.1374,0.02679,2.563,0.03119,91.43,0.1908,0.05246,826.0,0.01342,22.07,0.02062,0.1512,0.006351,35.74,M
1207.0,0.2818,28.77,0.1784,0.06232,0.8426,1.199,25.05,19.55,0.2063,178.6,0.1005,0.0926,0.005252,0.4251,0.5329,0.1941,0.04765,7.158,0.03863,133.6,0.1893,0.1144,1926.0,0.01519,36.27,0.01936,0.1281,0.006356,106.4,M
713.3,0.3258,17.27,0.2448,0.07596,0.6592,1.059,17.73,15.32,0.2284,119.8,0.1191,0.1335,0.00866,0.4429,0.4503,0.2229,0.04588,4.061,0.04983,103.2,0.2398,0.1242,928.8,0.02127,22.66,0.01884,0.1765,0.01015,59.46,M
773.5,0.3277,23.2,0.3176,0.08104,1.292,2.454,19.85,15.66,0.3114,143.7,0.1019,0.1109,0.006042,0.6181,0.5172,0.2462,0.05995,10.12,0.08232,110.2,0.2495,0.1377,1226.0,0.03024,31.64,0.02337,0.1504,0.01236,138.5,M
744.9,0.3512,33.56,0.1751,0.0665,0.2419,1.278,18.49,15.53,0.1639,126.3,0.1204,0.1063,0.003359,0.5703,0.5564,0.2014,0.02556,1.903,0.02889,103.7,0.2091,0.08399,1035.0,0.01022,49.54,0.009947,0.1883,0.005345,23.02,M
1288.0,0.3151,27.06,0.1519,0.05572,0.3977,1.033,24.33,20.31,0.1088,162.3,0.07999,0.1,0.001892,0.3788,0.2945,0.1697,0.01578,2.587,0.02117,132.9,0.1814,0.09333,1844.0,0.008185,39.16,0.01282,0.1522,0.005043,52.34,M
933.1,0.2452,23.06,0.02891,0.05307,0.4007,1.317,19.85,17.35,0.0629,128.2,0.06515,0.08662,0.001578,0.1211,0.1486,0.08235,0.01106,2.577,0.01246,111.0,0.1564,0.02837,1218.0,0.007671,31.47,0.01411,0.124,0.005726,44.41,M
947.8,0.3067,22.13,0.09697,0.05464,0.8348,1.633,20.39,17.29,0.1273,137.9,0.07484,0.08999,0.005838,0.2298,0.2867,0.1528,0.05981,6.146,0.04638,114.4,0.2108,0.07507,1295.0,0.02149,27.24,0.02747,0.1134,0.006717,90.94,M
758.6,0.2683,19.38,0.04209,0.05443,0.2298,0.9988,17.91,15.61,0.05616,115.9,0.06829,0.0784,0.001345,0.226,0.1807,0.08568,0.009105,1.534,0.01311,100.0,0.1547,0.02847,988.6,0.005174,31.67,0.01013,0.1084,0.002826,22.18,M
928.3,0.3216,22.07,0.09061,0.0558,0.4203,0.7383,21.58,17.19,0.08995,140.5,0.0757,0.09726,0.001575,0.3889,0.2567,0.1984,0.01206,2.819,0.02048,111.6,0.1867,0.06527,1436.0,0.009875,29.33,0.01144,0.1558,0.004493,45.42,M
1419.0,0.2868,31.12,0.1367,0.05674,1.172,1.617,32.49,20.73,0.1143,214.0,0.08218,0.09469,0.002299,0.3442,0.2644,0.1659,0.01478,7.749,0.02143,135.7,0.1769,0.08646,3432.0,0.00928,47.16,0.01367,0.1401,0.004551,199.7,M
346.4,0.294,18.95,0.06387,0.06491,0.4505,1.197,11.88,10.6,0.1147,78.28,0.07587,0.09688,0.003318,0.1916,0.2515,0.07926,0.03581,3.43,0.03354,69.28,0.1922,0.02642,424.8,0.01365,22.94,0.03504,0.1213,0.00747,27.1,B
561.0,0.2446,21.84,0.04072,0.05859,0.338,1.916,14.8,13.59,0.08259,97.66,0.07024,0.07956,0.003009,0.1453,0.173,0.06189,0.02406,2.591,0.03099,87.16,0.1635,0.02142,661.5,0.009919,30.04,0.0203,0.1005,0.005436,26.76,B
512.2,0.3604,16.21,0.039,0.05769,0.2345,1.219,13.9,12.87,0.06219,89.27,0.07062,0.09425,0.002157,0.1992,0.1808,0.0578,0.02178,1.546,0.02589,82.38,0.201,0.01615,597.5,0.00633,23.64,0.02593,0.1256,0.005518,18.24,B
344.9,0.2605,20.39,0.08448,0.06862,0.3198,1.489,11.69,10.71,0.1289,76.51,0.08701,0.1082,0.00761,0.2534,0.255,0.086,0.04785,2.23,0.07339,69.5,0.1668,0.02867,410.4,0.01745,25.21,0.02728,0.1335,0.008902,20.74,B
632.6,0.2458,16.82,0.00725,0.05376,0.1302,0.7198,14.91,14.29,0.02675,94.44,0.0612,0.06429,0.001381,0.03866,0.05036,0.03333,0.00371,0.8439,0.004826,90.3,0.1508,0.00625,684.6,0.003608,20.65,0.01536,0.08567,0.003492,10.77,B
388.0,0.2733,13.04,0.03265,0.0627,0.1904,0.5293,12.32,11.29,0.07608,78.27,0.08022,0.09834,0.002817,0.1275,0.1507,0.0875,0.01122,1.164,0.01282,72.23,0.1769,0.02755,457.5,0.008849,16.18,0.01692,0.1358,0.006472,13.17,B
1491.0,0.2833,20.99,0.2195,0.06194,1.167,1.352,28.19,21.75,0.1961,195.9,0.08858,0.09401,0.004614,0.5807,0.4725,0.1841,0.0496,8.867,0.06329,147.3,0.1721,0.1088,2384.0,0.01561,28.18,0.01924,0.1272,0.005687,156.8,M
289.9,0.2841,15.67,0.01103,0.06312,0.2684,1.409,10.75,9.742,0.04689,68.09,0.08175,0.09037,0.004261,0.04043,0.0937,0.05159,0.01067,1.75,0.008347,61.5,0.2081,0.01407,355.2,0.009472,20.88,0.01798,0.1467,0.0138,16.39,B
998.9,0.2504,24.48,0.05699,0.0551,0.4212,1.433,20.92,17.93,0.07027,135.1,0.07948,0.08855,0.002751,0.208,0.1806,0.1136,0.01169,2.765,0.01622,115.2,0.1538,0.04744,1320.0,0.008522,34.69,0.01419,0.1315,0.005444,45.81,M
435.6,0.222,17.36,0.05929,0.05875,0.6412,2.293,12.4,11.89,0.0721,79.46,0.06033,0.1225,0.003002,0.07153,0.08368,0.08946,0.01489,4.021,0.01267,76.2,0.2015,0.07404,472.4,0.0191,18.99,0.02678,0.1359,0.01418,48.84,B
396.6,0.2758,14.16,0.001487,0.05821,0.2375,1.28,12.2,11.33,0.03872,77.37,0.06386,0.09379,0.001627,0.004955,0.07348,0.01111,0.008998,1.565,0.001487,71.79,0.1954,0.003333,458.0,0.003333,18.99,0.02358,0.1259,0.008426,17.09,B
1102.0,0.2567,19.98,0.0802,0.04996,0.3283,0.828,19.96,18.81,0.05884,129.0,0.05737,0.08923,0.001676,0.221,0.116,0.1294,0.01114,2.363,0.02623,120.9,0.155,0.05843,1236.0,0.01463,24.3,0.0193,0.1243,0.007571,36.74,M
572.3,0.2335,17.84,0.01997,0.0552,0.258,1.166,15.5,13.59,0.04052,98.91,0.06263,0.07948,0.001126,0.106,0.07622,0.05185,0.005274,1.683,0.01065,86.24,0.1573,0.01238,739.1,0.005044,26.1,0.01344,0.105,0.003741,22.22,B
587.4,0.2955,15.18,0.04479,0.05853,0.2479,0.9195,14.98,13.85,0.07688,98.37,0.06912,0.09516,0.001593,0.1456,0.1724,0.09993,0.01541,1.83,0.01457,88.99,0.211,0.03711,670.0,0.01043,21.74,0.01528,0.1185,0.004235,19.41,B
1138.0,0.3258,26.6,0.1921,0.0622,0.6361,1.001,23.72,19.16,0.1453,159.8,0.0972,0.102,0.003446,0.5754,0.3841,0.1872,0.02449,4.321,0.03988,126.2,0.1902,0.09664,1724.0,0.01293,35.9,0.01435,0.1782,0.007392,69.65,M
427.3,0.3101,14.02,0.02245,0.06113,0.5619,1.268,13.31,11.74,0.0434,84.7,0.06688,0.07813,0.002005,0.06735,0.085,0.0829,0.01442,3.717,0.01514,74.24,0.2101,0.02763,533.7,0.01846,18.26,0.02921,0.1036,0.008034,37.83,B
1145.0,0.359,18.18,0.1626,0.05892,0.4709,0.9951,23.79,19.4,0.1442,152.4,0.07787,0.1037,0.001965,0.4316,0.3749,0.2252,0.02199,2.903,0.03059,127.2,0.1893,0.09464,1628.0,0.01499,28.65,0.01623,0.1518,0.005654,53.16,M
805.1,0.277,18.77,0.1948,0.06684,0.2873,0.9173,18.55,16.24,0.1802,126.9,0.1063,0.1066,0.004081,0.5026,0.4706,0.1732,0.03481,2.464,0.03872,108.8,0.1876,0.09052,1031.0,0.01209,25.09,0.01388,0.1365,0.004563,28.09,M
516.6,0.1999,15.7,0.1115,0.05935,0.2913,1.389,13.9,12.89,0.0958,92.12,0.07127,0.07818,0.003696,0.3344,0.2317,0.1017,0.03961,2.347,0.07927,84.08,0.1432,0.0339,595.6,0.01774,19.69,0.01878,0.09926,0.006418,23.29,B
489.0,0.2505,18.4,0.00186,0.05855,0.2719,1.35,13.5,12.58,0.04216,85.56,0.06431,0.08393,0.002015,0.005579,0.06624,0.008772,0.008008,1.721,0.00186,79.83,0.1697,0.002924,564.1,0.002924,23.08,0.02571,0.1038,0.006383,22.45,B
441.0,0.2465,20.76,0.06574,0.06766,0.2742,1.39,13.24,11.94,0.1011,92.2,0.09981,0.08605,0.008015,0.2365,0.2813,0.1155,0.05156,3.198,0.04387,77.87,0.1588,0.03791,546.1,0.01633,27.29,0.01872,0.1116,0.006719,21.91,B
515.9,0.2309,13.12,0.0226,0.05581,0.1532,0.469,13.62,12.89,0.03729,87.4,0.06915,0.06955,0.002081,0.1186,0.1147,0.05366,0.01345,1.115,0.01652,81.89,0.1337,0.01171,577.0,0.005905,15.54,0.01619,0.09616,0.004731,12.68,B
394.1,0.2955,19.96,0.09274,0.06233,0.4866,1.905,11.86,11.26,0.1181,78.27,0.07009,0.0802,0.006517,0.1546,0.1843,0.09314,0.08262,2.877,0.08099,73.72,0.2595,0.05588,437.6,0.03487,22.33,0.03418,0.1028,0.01574,34.68,B
396.0,0.3267,18.89,0.02399,0.05955,0.2656,1.974,12.36,11.37,0.05008,79.29,0.06994,0.08713,0.002928,0.07529,0.09708,0.06203,0.01395,1.954,0.01376,72.17,0.2013,0.02173,459.3,0.009924,26.14,0.03416,0.1118,0.006538,17.49,B
651.0,0.2272,19.73,0.1362,0.07192,0.8811,1.77,15.77,14.41,0.1676,101.7,0.08799,0.08757,0.02286,0.222,0.2472,0.1021,0.1064,4.36,0.0996,96.03,0.1714,0.06602,767.3,0.02771,22.13,0.04077,0.09983,0.007762,77.11,B
687.3,0.2962,19.1,0.0594,0.05852,0.2877,0.948,16.25,14.96,0.09823,109.1,0.08472,0.08992,0.002815,0.1804,0.303,0.1489,0.02115,2.171,0.01536,97.03,0.1879,0.04819,809.8,0.01187,26.19,0.01522,0.1313,0.005332,24.87,B
513.7,0.338,16.02,0.06155,0.0647,0.2094,0.7636,13.74,12.95,0.07943,88.81,0.09584,0.1005,0.004726,0.2241,0.2068,0.1056,0.02003,1.231,0.02335,83.14,0.173,0.0337,585.4,0.01132,19.93,0.02625,0.1483,0.008725,17.67,B
