feature_18,feature_77,feature_40,feature_13,feature_45,feature_23,feature_28,feature_33,feature_72,feature_55,feature_14,feature_22,feature_63,feature_30,feature_64,feature_65,feature_71,feature_16,feature_38,feature_3,feature_19,feature_42,feature_57,feature_31,feature_60,feature_76,feature_69,feature_20,feature_73,feature_8,feature_51,target
1.119615693,1.347194456,0.292714171,0.256685348,0.81394109,0.174059247,0.191673339,0.261008807,0.131414101,0.150206584,0.197598078,0.258126501,1.268692523,0.125060048,2.016793283,0.149673464,0.107556977,0.345716573,0.30552442,0.248358687,0.417934347,0.387990392,0.215113954,0.359647718,0.108356657,0.211382114,0.153272025,0.474939952,0.31267493,1.89367494,0.18779155,1
1.058303887,1.426625474,0.2651649,0.234540636,0.822356411,0.143404005,0.182567727,0.233951708,0.146889482,0.149557646,0.187279152,0.235865724,1.30543463,0.117932862,2.114731077,0.143800028,0.10855217,0.312720848,0.286660777,0.261925795,0.426678445,0.336866902,0.225670552,0.327885748,0.115292796,0.20685297,0.173992417,0.431242638,0.331835416,1.773262662,0.206572111,1
1.074698294,1.211222186,0.313774449,0.238243862,0.797323444,0.160840616,0.177278402,0.257594673,0.133505321,0.144792003,0.201414898,0.235746983,1.270396646,0.13670412,1.968719768,0.159464689,0.096904224,0.335205993,0.321265085,0.24968789,0.419475655,0.382022472,0.220574008,0.353100291,0.111254434,0.187358916,0.170751371,0.414065751,0.291357627,1.525801082,0.171880039,1
0.955677584,1.225024248,0.287507354,0.224357717,0.805205302,0.174544028,0.178270249,0.255148068,0.160362108,0.144519884,0.192390665,0.222200431,1.252020692,0.126495391,1.978499838,0.17038474,0.103944391,0.307119043,0.308884095,0.232790743,0.384977447,0.359090018,0.21419334,0.324769563,0.112835435,0.188651794,0.162625283,0.403804668,0.282411898,1.417140616,0.178305852,1
0.906238396,1.23676693,0.275900483,0.214444857,0.806755167,0.141849239,0.165243223,0.233939844,0.163501932,0.144849605,0.18529521,0.212959525,1.244832801,0.118455254,2.026886238,0.166022517,0.100823391,0.281284812,0.291682139,0.213702191,0.380059413,0.332343112,0.228869098,0.302079465,0.122164342,0.224332045,0.161821543,0.361121426,0.300789783,1.393798737,0.189211897,1
2.251723821,1.872618102,0.429346327,0.41141859,1.097856292,0.213569918,0.358554749,0.408660476,0.103513299,0.156113537,0.305047348,0.392019858,1.819868996,0.197021237,2.093737594,0.127381898,0.114579198,0.669761883,0.482669854,0.466672796,0.461800129,0.564126138,0.187425566,0.560172842,0.125446606,0.121228662,0.116365621,0.919555024,0.476478761,2.300082743,0.107631997,1
2.070537557,1.940550088,0.426635556,0.386879655,1.105374716,0.212240869,0.355110832,0.382751503,0.108705526,0.159677012,0.307547339,0.392623171,1.8444108,0.186125819,2.178400202,0.122684835,0.116326016,0.657183882,0.470340124,0.445840438,0.456250561,0.549403213,0.202119606,0.543121242,0.132879132,0.122583901,0.114610144,0.897693619,0.511481201,2.247509647,0.107645723,1
2.022945385,1.864434362,0.423660792,0.374367475,1.100453694,0.204414587,0.348194032,0.3722736,0.104546799,0.15879278,0.289391031,0.376461351,1.834105928,0.186267667,2.197258112,0.127330111,0.116776802,0.636712616,0.460652591,0.432995987,0.461612284,0.532367824,0.202534767,0.535595882,0.133938258,0.117812408,0.112634382,0.870964928,0.474011244,2.159919735,0.10553309,1
2.154634205,1.985739389,0.383512113,0.368928528,0.980467694,0.197902856,0.32397252,0.346872364,0.101446337,0.152811571,0.293720622,0.369531156,1.7018113,0.171025672,2.127061368,0.114490403,0.110232495,0.557189346,0.398698325,0.388574183,0.509340726,0.458720019,0.181062449,0.48222249,0.113341444,0.132265477,0.124966207,0.73858021,0.474790484,2.537784741,0.096985672,1
2.096975516,1.997755713,0.386101776,0.36137782,1.003536453,0.1987518,0.309769563,0.348655785,0.099496736,0.145198585,0.287205953,0.372659626,1.637513602,0.185789726,2.152339499,0.114662677,0.108337867,0.560609698,0.397143543,0.381541047,0.515242439,0.454152664,0.186343852,0.478636582,0.118539173,0.132684984,0.125136017,0.734277484,0.440764418,2.536845895,0.096980413,1
1.955647546,2.031485468,0.386871674,0.355647546,0.99878902,0.198580721,0.312477824,0.337788291,0.099636706,0.147941335,0.28030751,0.360260201,1.71333423,0.175990538,2.218110872,0.117935953,0.107508073,0.557421644,0.390656416,0.378001183,0.516262567,0.456416322,0.184876211,0.474985216,0.123385361,0.130651238,0.121501615,0.74145476,0.466159849,2.509047901,0.094658235,1
1.972177002,1.9236906,0.368506734,0.356815155,0.949098162,0.223767944,0.304277046,0.344383602,0.105272286,0.146895595,0.298505254,0.375314489,1.550034686,0.179961521,2.0802983,0.117065557,0.103104405,0.525677076,0.378718366,0.376350451,0.526417049,0.444132011,0.192421089,0.468255143,0.112903226,0.15461325,0.133975026,0.703270682,0.422823448,2.617285778,0.08975026,1
1.851163451,2.00167519,0.366203178,0.341657208,0.958737436,0.188989784,0.289727582,0.32392168,0.106154117,0.148915535,0.290011351,0.370175936,1.547698819,0.174375709,2.152618586,0.117704109,0.103420913,0.509222474,0.366628831,0.36123723,0.514188422,0.421679909,0.181184976,0.450482406,0.117792276,0.160906366,0.136043026,0.679909194,0.410774114,2.542990919,0.092928937,1
1.723908918,1.933968804,0.361344538,0.328002169,0.989428076,0.183654107,0.290864733,0.311873136,0.098006932,0.147140381,0.267281106,0.344944429,1.618457539,0.172539984,2.167331023,0.112478336,0.103119584,0.4943074,0.350094877,0.348197343,0.496747086,0.400921659,0.185441941,0.430468962,0.116117851,0.147053726,0.12694974,0.656953104,0.397487002,2.443480618,0.087608319,1
1.811037373,1.818017584,0.342996856,0.331994411,0.849211129,0.189661195,0.270520433,0.328501572,0.112128146,0.133325304,0.285888928,0.359937129,1.459352041,0.181103737,1.988437914,0.119836204,0.098639046,0.494236815,0.335137967,0.32745372,0.515892421,0.406217255,0.168854631,0.417918268,0.092858003,0.161026135,0.137540648,0.58976598,0.42490666,2.292699965,0.080573287,1
1.841496476,1.898183615,0.366708838,0.337610699,0.897195107,0.200614495,0.282848364,0.321706127,0.107500309,0.142098109,0.284113501,0.371227182,1.490794514,0.187240195,2.055850735,0.118621031,0.102187075,0.506596783,0.352250136,0.332911621,0.570034339,0.40936201,0.181514889,0.434845473,0.108365254,0.186210305,0.137402694,0.615579252,0.423452366,2.402494126,0.085135302,1
1.693378039,1.836625213,0.349706622,0.311148365,0.921726408,0.197485331,0.271416597,0.321039396,0.105462082,0.146671544,0.264710813,0.341827326,1.49341624,0.171332775,2.104974396,0.126432577,0.099975616,0.479295893,0.326906957,0.314333613,0.501424979,0.37300922,0.174103877,0.406873428,0.106315533,0.168495489,0.140575469,0.592120704,0.3864911,2.23101425,0.085832724,1
1.776368249,1.777359627,0.328561073,0.338166002,0.895980732,0.183943458,0.261689018,0.324574121,0.102513924,0.135179889,0.276549474,0.350670533,1.3396056,0.179775281,1.985247629,0.120578052,0.097997893,0.463573759,0.329467198,0.326748822,0.4992751,0.380391446,0.181845552,0.391627401,0.099653771,0.173114557,0.160168599,0.594055817,0.357218124,2.217107648,0.076320939,1
1.794498087,1.832140137,0.33977045,0.328110767,0.919573496,0.19457096,0.271451995,0.304244853,0.106930693,0.141355674,0.280743305,0.370012753,1.366793602,0.179631991,2.064280274,0.130540746,0.101447068,0.468391328,0.324102751,0.321734378,0.511568592,0.369648388,0.18126428,0.384222991,0.110129474,0.19634425,0.148362529,0.586627801,0.41721249,2.230643104,0.075552171,1
1.719607843,1.770902008,0.343493761,0.321033868,0.931225652,0.184670232,0.29483066,0.304812834,0.118669464,0.139946059,0.274688057,0.334046346,1.420437519,0.17771836,2.083907702,0.140395565,0.093347318,0.453654189,0.340463458,0.318716578,0.507308378,0.364527629,0.192088702,0.386987522,0.114024573,0.180551393,0.158825292,0.585204991,0.398561582,2.23600713,0.078064129,1
1.896657437,1.654321678,0.429588608,0.404964399,0.957818182,0.19818038,0.320806962,0.375296677,0.109202797,0.158713287,0.297468354,0.412875791,1.38841958,0.184533228,2.102881119,0.127216783,0.110937063,0.846518987,0.431368671,0.415446994,0.507021361,0.484572785,0.20979021,0.536886867,0.132251748,0.172755245,0.13779021,0.788172468,0.500251748,6.32772943,0.371132867,1
1.859483662,1.648273508,0.418500524,0.389444603,0.961658797,0.192816995,0.313327617,0.346384681,0.114397861,0.162466579,0.281604268,0.391159379,1.401501792,0.175859769,2.166846806,0.124068491,0.115023608,0.830427741,0.407163952,0.390778318,0.499666571,0.447461179,0.219409523,0.517481185,0.137948689,0.169065362,0.137038512,0.774888063,0.51305535,6.09555111,0.377495876,1
1.898004011,1.631082846,0.449909273,0.385350014,0.992788598,0.197879859,0.315538153,0.354598415,0.117710522,0.164783374,0.27896094,0.385445516,1.421157231,0.175627925,2.240928965,0.138833683,0.11725626,0.851112597,0.421354216,0.38410849,0.519912138,0.461369497,0.22037363,0.533186897,0.145761172,0.180171484,0.138152291,0.782351256,0.51643859,6.113647216,0.38759866,1
2.104477612,1.696719431,0.371393035,0.391542289,0.870153705,0.18420398,0.269651741,0.344278607,0.111340522,0.151257934,0.264925373,0.381965174,1.282939512,0.177736318,2.09375239,0.128775713,0.112793454,0.694278607,0.344402985,0.344278607,0.51181592,0.413308458,0.201728225,0.463681592,0.123881624,0.201804695,0.146669725,0.659079602,0.495373557,6.404850746,0.37034488,1
2.030497592,1.679479373,0.383380664,0.380046919,0.889024205,0.188541795,0.273984443,0.347203358,0.105191049,0.15009895,0.26287196,0.364859859,1.272644238,0.185454994,2.143248592,0.121631907,0.111356371,0.6909495,0.338436844,0.342264477,0.532534881,0.40498827,0.209620947,0.464131374,0.123001979,0.187395342,0.153448013,0.658846771,0.483559141,6.35214224,0.360100472,1
1.940530213,1.665310734,0.379508001,0.369954621,0.86779661,0.183424887,0.264150943,0.311798424,0.12180791,0.150282486,0.289109147,0.348220683,1.284369115,0.166706472,2.133483992,0.138229755,0.112090395,0.673035586,0.333293528,0.324337234,0.528898973,0.392046812,0.205800377,0.449247671,0.130772128,0.184708098,0.147193974,0.646644375,0.468399247,6.21925006,0.364369115,1
1.899693833,1.549870226,0.346697769,0.366088351,0.784760845,0.181950722,0.259804636,0.325703455,0.107063404,0.146273637,0.264615833,0.359965009,1.171672228,0.176118968,2.043196144,0.12773452,0.109844271,0.620207027,0.33080624,0.319142732,0.522379356,0.375856539,0.190304042,0.442338533,0.116240267,0.216351502,0.150444939,0.58507071,0.486651835,6.043446567,0.339451242,1
1.845931074,1.667700404,0.359687228,0.356356791,0.792594681,0.187373299,0.258326093,0.304952215,0.106662908,0.144911193,0.2589053,0.354184767,1.207217367,0.171589922,2.072173668,0.130908749,0.106474955,0.614827686,0.321604402,0.309006661,0.509701709,0.375760209,0.186072738,0.414132638,0.113805094,0.212855935,0.15928954,0.600637127,0.492246969,6.125253403,0.336340569,1
1.775335269,1.66557561,0.349785704,0.33430112,0.836996166,0.180284806,0.252039264,0.288815153,0.106705321,0.155148228,0.25245403,0.336236693,1.219302347,0.160237799,2.105583092,0.143551856,0.109323857,0.60873773,0.31231854,0.294898382,0.507673165,0.355868934,0.197886468,0.413383105,0.122135977,0.196109604,0.158047321,0.580810176,0.474516039,5.871837412,0.352005985,1
2.377422072,1.391810669,0.396377422,0.420808762,0.651515152,0.212089301,0.27148273,0.364363943,0.151139494,0.130979214,0.304128054,0.422283067,1.052967693,0.202822241,1.88442274,0.134986226,0.105058853,0.633951137,0.366680708,0.330665543,0.610994103,0.452190396,0.168795392,0.491364785,0.100425745,0.234284999,0.16766842,0.624684078,0.411595292,6.361836563,0.283621337,1
2.259545005,1.346312243,0.359248269,0.408704253,0.644327967,0.206330366,0.262710188,0.325420376,0.142892799,0.144265568,0.272007913,0.397230465,1.043179833,0.190702275,1.907026083,0.126419568,0.098589792,0.599406528,0.328585559,0.317111771,0.531948566,0.418991098,0.165231499,0.436597428,0.097716211,0.234244353,0.168351429,0.589119683,0.407088481,6.116320475,0.281916885,1
2.346390933,1.502662683,0.3543448,0.386557964,0.646187817,0.207595944,0.265062637,0.318154703,0.148330952,0.14235615,0.285742692,0.408629946,1.064943499,0.188307815,1.940771529,0.135342252,0.112871802,0.617617817,0.325114337,0.322330483,0.540862995,0.398488765,0.177035979,0.478226288,0.101311859,0.228731004,0.171320951,0.589580433,0.432134043,6.074567508,0.307182751,1
2.27468133,1.322394124,0.379155211,0.411647088,0.623222378,0.219695076,0.287178205,0.365908523,0.152055009,0.156430692,0.335166208,0.445888528,1.209095171,0.212196951,1.834036568,0.142365995,0.107829348,0.587103224,0.35316171,0.326418395,0.570357411,0.422644339,0.172214409,0.441889528,0.097671511,0.275355524,0.197687139,0.610097476,0.455539928,5.930767308,0.255352399,1
2.079900968,1.462324393,0.329282017,0.360567184,0.611749681,0.204816565,0.252081927,0.309025433,0.147988506,0.144157088,0.28021607,0.417960837,1.216954023,0.188161152,1.917624521,0.1449553,0.111909323,0.53612424,0.306099482,0.290119289,0.514517218,0.397479181,0.177203065,0.39455323,0.095945083,0.264687101,0.193326948,0.540175557,0.420657727,5.491334684,0.283844189,1
2.327156094,1.512083605,0.344024709,0.39914469,0.599934683,0.223093371,0.261107151,0.321929199,0.149248857,0.145003266,0.311000238,0.454739843,1.214402351,0.199097173,1.876387982,0.155780536,0.102057479,0.562366358,0.328106439,0.360893324,0.539795676,0.393917795,0.160842587,0.4297933,0.098791639,0.261267146,0.21260614,0.575671181,0.473056826,5.720598717,0.293598955,1
2.586704084,1.93776,0.384168763,0.437874976,1.037173333,0.178440101,0.328914264,0.350009677,0.107786667,0.158346667,0.273950068,0.355815754,1.589813333,0.16711825,2.362346667,0.12688,0.111573333,1.017224695,0.434584865,0.41784401,0.434197794,0.407199536,0.152213333,0.452486936,0.1272,0.134666667,0.12592,0.760789626,0.53104,3.71008322,0.154613333,1
2.682593857,2.012505509,0.384885422,0.424573379,1.064510798,0.179424671,0.329302779,0.350658216,0.109519612,0.161800353,0.272745002,0.363627499,1.583957691,0.171038518,2.46050022,0.128691053,0.118389158,1.05694783,0.42116041,0.418137494,0.447001463,0.421647977,0.156346408,0.456752804,0.134310269,0.140480388,0.128085059,0.777181863,0.542144116,3.722769381,0.157117673,1
2.633108557,1.957265433,0.384177035,0.424541742,1.016547805,0.17200114,0.320923165,0.342102764,0.109594384,0.160742144,0.270206097,0.350270681,1.559560954,0.164972932,2.484845108,0.150267439,0.120737687,1.061069427,0.411814987,0.414949188,0.439073036,0.415519043,0.152774682,0.444581632,0.150044573,0.137452641,0.129986628,0.772722956,0.55259639,3.656472599,0.161410742,1
2.414680527,1.946491466,0.37056288,0.394650101,0.91452181,0.176217039,0.304639959,0.322641988,0.113316174,0.157477648,0.274467546,0.348123732,1.546328908,0.165694726,2.458615551,0.126456245,0.112977513,0.896805274,0.384254564,0.377915822,0.505831643,0.388564909,0.15287185,0.423427992,0.123611487,0.149282037,0.140409103,0.673681542,0.512327283,4.119675456,0.143998916,1
2.624609375,2.064797377,0.37890625,0.40625,0.938062356,0.182291667,0.315104167,0.338411458,0.110343866,0.153797866,0.285677083,0.362630208,1.555346307,0.167578125,2.528841459,0.145497663,0.113412848,0.945833333,0.381510417,0.390885417,0.527734375,0.399348958,0.162516566,0.436979167,0.128897259,0.149264142,0.150031387,0.704296875,0.530027202,4.159635417,0.147101904,1
2.58490566,1.975253326,0.379700716,0.416785947,0.892534638,0.179440468,0.31008458,0.339232271,0.108775074,0.153029572,0.28379961,0.363695511,1.474874199,0.169941444,2.42875853,0.148548976,0.117667333,0.942745608,0.405074821,0.387638256,0.529212752,0.41366298,0.15144413,0.468054652,0.135382919,0.150616944,0.14096643,0.701106051,0.513407321,4.226675342,0.146136348,1
2.293823577,1.932815604,0.358974359,0.372359297,0.800704353,0.182067408,0.282535075,0.312207708,0.105652881,0.149900668,0.276890824,0.353168844,1.442026368,0.167231092,2.416200108,0.131659744,0.117843598,0.834059023,0.349943557,0.344299307,0.521206257,0.370424125,0.153964241,0.412191582,0.110529167,0.168502799,0.15450605,0.618448637,0.503702366,3.932591517,0.130124616,1
2.351601886,1.978152479,0.366726297,0.375996097,0.794760221,0.189461701,0.284436494,0.349975606,0.109237603,0.147402774,0.269962596,0.353553423,1.406581452,0.175475687,2.390807724,0.138700027,0.113860937,0.845991218,0.347048301,0.351439258,0.535371605,0.385753781,0.150484997,0.411286388,0.108421721,0.165352189,0.161816698,0.627419093,0.488441664,3.918198081,0.130450548,1
2.29886148,1.94634191,0.356419987,0.375711575,0.794158044,0.183111954,0.277988615,0.306609741,0.107957147,0.145591063,0.277988615,0.346774194,1.368189726,0.173308033,2.420199615,0.152733266,0.118304185,0.839025933,0.344402277,0.345825427,0.526407337,0.379032258,0.147513964,0.411290323,0.119402985,0.16903214,0.165735738,0.61116382,0.501053017,3.814832385,0.132863291,1
2.200529701,1.878443114,0.344684071,0.356223988,0.804071856,0.188611426,0.272985244,0.3066591,0.137125749,0.141796407,0.270525918,0.336549376,1.276646707,0.176314794,2.285748503,0.122994012,0.100598802,0.733825199,0.31933409,0.335981839,0.510404843,0.361142641,0.14502994,0.398978434,0.107664671,0.214610778,0.173413174,0.542565267,0.43748503,3.464434355,0.12,1
2.281355932,1.918362403,0.348022599,0.366101695,0.776768411,0.183239171,0.282485876,0.312806026,0.140140504,0.148861434,0.265725047,0.338606403,1.288880814,0.175517891,2.315649225,0.145954457,0.100532946,0.750094162,0.314500942,0.331450094,0.512806026,0.366478343,0.149224806,0.390960452,0.116763566,0.220930233,0.176598837,0.547269303,0.44622093,3.448775895,0.130087209,1
2.336673733,1.906483347,0.356523415,0.375602235,0.735332464,0.184043168,0.283869724,0.325496242,0.135237644,0.144482636,0.310079013,0.336481018,1.277942397,0.197340528,2.29619533,0.142586227,0.099679981,0.761996531,0.323761804,0.365002891,0.521102332,0.371747928,0.139978665,0.407592985,0.119592272,0.182055233,0.174114022,0.563499711,0.442455849,3.616303719,0.128718739,1
2.077615298,1.742708811,0.340607424,0.357480315,0.724232707,0.197750281,0.283014623,0.324184477,0.138799817,0.143533364,0.281889764,0.342407199,1.380516109,0.191901012,2.178042449,0.126889601,0.090242785,0.702812148,0.30663667,0.324859393,0.528683915,0.359055118,0.138494427,0.402474691,0.099099099,0.248434876,0.196213162,0.546906637,0.480073294,3.326434196,0.105512292,1
2.104875805,1.866500312,0.353265869,0.366375345,0.736275733,0.196872125,0.292778289,0.325436983,0.142077355,0.135059264,0.289788408,0.365455382,1.392077355,0.192272309,2.200717405,0.162039925,0.096849657,0.736660534,0.31025759,0.331876725,0.538178473,0.372355106,0.142545228,0.40800368,0.111665627,0.242669994,0.202121023,0.554277829,0.487991266,3.379944802,0.121490954,1
2.031600641,1.71987315,0.360888482,0.365468285,0.668680157,0.203801237,0.303869934,0.317838333,0.165357898,0.140440954,0.293794367,0.345775132,1.389157354,0.183879093,2.182422229,0.136514648,0.094533374,0.728875658,0.311655599,0.329745821,0.542935654,0.366842226,0.146330414,0.406228532,0.111899728,0.233313198,0.197976442,0.58255095,0.437783147,3.422715823,0.11205074,1
2.687690965,1.585915664,0.36141423,0.396224356,1.115384615,0.160846792,0.283500655,0.315473592,0.11574918,0.155122129,0.248144915,0.344063728,1.676631425,0.158664339,2.218434804,0.120853081,0.107668003,0.733849847,0.340026189,0.34209952,0.568747272,0.423395897,0.267164905,0.520624182,0.152448657,0.166545145,0.142058573,0.639349629,0.441608944,5.635312091,0.368756836,1
2.711306965,1.58804209,0.360597592,0.406706793,1.114956511,0.158426483,0.278374893,0.310189166,0.115990512,0.148835229,0.2466681,0.345980224,1.716562253,0.154342218,2.191533362,0.118910042,0.102791801,0.720227859,0.334909716,0.342218401,0.560619089,0.426590714,0.263365975,0.505803955,0.155282525,0.165622529,0.143361109,0.636070507,0.430995682,5.565885641,0.360926951,1
2.840933886,1.655108474,0.373008946,0.410975344,1.090611286,0.15852062,0.286711761,0.314968361,0.121082885,0.154892144,0.257255073,0.334824351,1.70152667,0.158957015,2.252549601,0.139378206,0.109957352,0.761182631,0.350316387,0.353698451,0.565786603,0.44905084,0.268001731,0.515164739,0.172074912,0.172507572,0.146115335,0.655574951,0.448482601,5.681431377,0.364052166,1
2.666762631,1.609250765,0.344753131,0.39369512,1.035321101,0.15690226,0.253922556,0.310781632,0.119648318,0.156039755,0.241687059,0.325464229,1.691207951,0.15690226,2.243042813,0.133409786,0.108792049,0.627033252,0.30991795,0.311645315,0.562401036,0.395854326,0.268119266,0.471138621,0.181804281,0.182262997,0.156574924,0.588023607,0.434556575,5.416006909,0.346636086,1
2.706325746,1.580024718,0.352645581,0.404670411,1.054920439,0.167602719,0.263080106,0.321164647,0.11872393,0.151861579,0.247413538,0.344516701,1.639579793,0.165090157,2.241619033,0.124362738,0.105283485,0.649866982,0.310375406,0.325450783,0.58040201,0.412947088,0.273675266,0.483742241,0.163988877,0.192646377,0.158195582,0.580106414,0.437046192,5.672036654,0.34752047,1
2.514457326,1.647313826,0.335102668,0.395166923,1.017340146,0.150859059,0.247799972,0.294314848,0.12827063,0.152500387,0.239558598,0.323229501,1.664886205,0.15253527,2.244465087,0.143985137,0.108917789,0.637239838,0.301997486,0.310937282,0.564045258,0.392093868,0.279609847,0.460120129,0.163337978,0.187412912,0.155209785,0.576058109,0.444805697,5.385389021,0.346106208,1
2.932409341,1.579317866,0.373837099,0.420732865,0.949038271,0.185114866,0.274729448,0.332067591,0.116200674,0.157743407,0.271122081,0.362825138,1.528356137,0.1815075,2.087051358,0.149910767,0.103608963,0.645528764,0.337193848,0.338902601,0.632618189,0.432124549,0.232203054,0.505031327,0.125024787,0.202260559,0.172912949,0.588380482,0.440313306,5.544902221,0.311620067,1
2.755321118,1.526632561,0.369794559,0.409772349,0.906209249,0.206736998,0.268739589,0.326855451,0.117965694,0.151068312,0.264482695,0.357023876,1.498344869,0.180640385,2.116160096,0.124485906,0.097602568,0.630760689,0.317786415,0.330186933,0.609476217,0.438460115,0.221887852,0.502498612,0.141940014,0.209649915,0.177048851,0.586711086,0.440666065,5.459559504,0.308556525,1
2.826721962,1.556887424,0.353227551,0.408222142,0.897113176,0.204291381,0.268301479,0.312477461,0.119568475,0.139846169,0.265957447,0.352326001,1.551493357,0.170032456,2.133553092,0.135950455,0.098491659,0.64803462,0.316083664,0.315903354,0.602596466,0.402271908,0.238937169,0.480706816,0.146239137,0.200978923,0.174508041,0.572664984,0.45479972,5.522719077,0.317251024,1
2.493884145,1.487827937,0.357950612,0.388183706,0.870007091,0.191783983,0.267482114,0.337641357,0.123965965,0.137556133,0.270713132,0.34202631,1.475419523,0.180475421,2.122429686,0.138737887,0.106357835,0.584121856,0.33279483,0.321024694,0.586198938,0.461112393,0.240250532,0.476344334,0.137792484,0.236705271,0.192744032,0.525732749,0.453202553,4.984537272,0.294256677,1
2.489906103,1.473509147,0.373004695,0.395070423,0.870277976,0.183802817,0.276995305,0.341549296,0.12877168,0.140532193,0.280516432,0.373004695,1.455452602,0.185211268,2.094084105,0.133998574,0.102874792,0.588262911,0.348591549,0.359624413,0.594835681,0.467840376,0.238892849,0.529342723,0.142195296,0.243763364,0.205036826,0.541314554,0.443810881,5.031220657,0.306248515,1
2.623663578,1.489269351,0.384176764,0.401758137,0.890282132,0.193395106,0.280114041,0.343549537,0.132143718,0.144200627,0.284153005,0.366120219,1.545575115,0.187217866,2.153846154,0.128044369,0.104412829,0.630078403,0.344975053,0.328581611,0.625564267,0.440009503,0.244875814,0.489427417,0.142874367,0.229322402,0.204002894,0.564504633,0.467808054,5.182228558,0.306366048,1
2.32589908,1.387618603,0.386116532,0.392528575,0.809923783,0.204627823,0.275160301,0.356007806,0.137190854,0.143101571,0.287705604,0.361025927,1.388396329,0.191524951,2.035308757,0.157567273,0.102348732,0.563423474,0.362698634,0.350989685,0.650961807,0.453861165,0.219785348,0.489824366,0.140301758,0.256182921,0.242494945,0.531920825,0.445170322,4.744354614,0.287758594,1
2.436996548,1.396454346,0.39269275,0.417433832,0.80844054,0.21547756,0.292577675,0.35730725,0.141041732,0.136335111,0.296029919,0.373130035,1.401160966,0.195914845,2.004706621,0.17022278,0.105898965,0.617663982,0.379746835,0.331990794,0.632336018,0.463463751,0.23250706,0.515535098,0.139786633,0.278945717,0.235017258,0.543153049,0.473799812,4.934695052,0.280514591,1
2.431909983,1.393201581,0.401038661,0.4050779,0.845375494,0.216387767,0.288517023,0.357184074,0.138814229,0.143715415,0.308424697,0.388343912,1.452332016,0.199942297,2.016126482,0.152885375,0.095177866,0.639930756,0.37305251,0.354010387,0.628967109,0.467686093,0.239051383,0.523946913,0.137391304,0.255019763,0.229565217,0.562319677,0.462766798,5.004616272,0.288695652,1
1.083878788,1.19827182,0.378424242,0.336484848,1.010047558,0.189818182,0.291757576,1.466666667,0.099403845,0.177171947,0.31030303,0.376363636,1.711434122,0.176242424,2.438743385,0.145957532,0.13530712,1.03369697,0.410787879,0.333575758,0.505575758,0.498787879,0.351329627,0.462060606,0.120771652,0.284144953,0.129613504,0.752848485,0.48938308,4.537090909,0.679683837,1
0.928805145,1.246106997,0.341645041,0.298206025,1.024638383,0.189890556,0.2685321,1.403926436,0.101806353,0.179320368,0.289066907,0.341193727,1.746626064,0.165068261,2.592843795,0.157450343,0.1393176,0.971905675,0.379216969,0.301703712,0.488547896,0.44510888,0.372897778,0.427281959,0.122845872,0.280088587,0.130458855,0.685208169,0.522942764,4.300011283,0.66516714,1
0.884001773,1.20970795,0.333924219,0.292155994,1.022985398,0.18180811,0.262020829,1.315532905,0.098769605,0.179962142,0.285619322,0.338909816,1.822944835,0.159760691,2.527988102,0.149472688,0.131895619,0.960115223,0.359960115,0.296144472,0.538887658,0.450144028,0.356814494,0.420230445,0.120267712,0.271971336,0.128718226,0.684245513,0.51744186,4.269886993,0.718766901,1
0.994606869,1.202732149,0.340193017,0.307834232,0.948960778,0.197984672,0.264547261,1.203235879,0.100486088,0.172644988,0.292790236,0.368010219,1.701642642,0.186063014,2.371019108,0.151190077,0.133087496,0.910871416,0.360913994,0.313085439,0.468918535,0.435566279,0.328779752,0.419954584,0.120600067,0.291233657,0.118756286,0.698836219,0.498910493,4.121629293,0.783104257,1
0.932842288,1.268831515,0.341854419,0.312680531,1.007807648,0.20407279,0.268630849,1.225158868,0.10194304,0.184544406,0.300982091,0.370450607,1.87472274,0.177498556,2.543163872,0.153579984,0.138142135,0.939774697,0.364095898,0.302281918,0.494945118,0.444251878,0.362434567,0.428220682,0.12066365,0.287197232,0.124567474,0.700895436,0.544405998,4.202050838,0.804010292,1
0.95622435,1.317276189,0.322708618,0.286456908,1.02258036,0.188508892,0.258549932,1.16128591,0.102718498,0.179491721,0.278932969,0.36880985,1.879837067,0.166073871,2.573806783,0.157531214,0.138847073,0.890287278,0.344870041,0.283994528,0.488508892,0.413269494,0.356946781,0.388645691,0.117417869,0.283627026,0.12777827,0.646785226,0.542902683,4.0374829,0.84114053,1
0.972949389,1.270127831,0.328097731,0.319022688,0.961650594,0.193717277,0.267713787,1.07521815,0.113254093,0.181206549,0.289354276,0.37382199,1.742206773,0.194066318,2.382036331,0.153621888,0.125588697,0.871204188,0.346247818,0.302443281,0.468586387,0.416753927,0.384951783,0.40104712,0.118972864,0.278089258,0.139156762,0.708202443,0.473536667,4.00069808,0.8288854,1
0.951868168,1.306009671,0.301354218,0.277206722,0.952452222,0.206395823,0.249143417,0.993147332,0.105111674,0.181671656,0.280959373,0.347201827,1.810845038,0.174416707,2.466728068,0.155998158,0.135160028,0.8089411,0.327622777,0.279164627,0.460270844,0.381791483,0.392125259,0.364659814,0.119732904,0.305088648,0.141492056,0.627671725,0.486875432,3.666992984,0.859313838,1
