feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,feature_72,feature_68,feature_58,feature_63,feature_71,feature_39,feature_33,feature_11,feature_18,feature_61,feature_25,feature_44,feature_67,feature_16,feature_22,feature_49,target
0.243478261,0.342245295,1.106921241,1.007159905,0.36601432,0.154844869,0.429403341,0.447112265,0.15274463,0.230930788,0.133365155,1.601527446,0.132792363,0.497988319,0.651265412,0.230889033,0.814016872,0.645632458,1.824918884,0.184534606,0.736038186,0.686826736,0.285269306,0.554844869,1
0.298850575,0.327505261,1.034807995,0.851336178,0.346058837,0.160004491,0.406130698,0.485996438,0.128452728,0.201661801,0.127105322,1.537615091,0.129126432,0.532459123,0.628784199,0.256597054,0.780152177,0.665618684,1.746478873,0.155737705,0.697507298,0.656953214,0.304031083,0.482259151,1
0.28091676,0.350947,1.060235507,0.899569746,0.337522645,0.161118659,0.409759964,0.476683113,0.127151268,0.225769928,0.1328125,1.50611413,0.133491848,0.559764444,0.631067961,0.233646347,0.813942384,0.649796196,1.681362406,0.161345109,0.701879529,0.656374343,0.299697597,0.466598732,1
0.23290257,0.318716422,1.090740526,0.968130722,0.3382779,0.159925831,0.399351026,0.43821693,0.130490207,0.226909259,0.133619191,1.463784911,0.127593,0.484536082,0.567010309,0.206330768,0.771598664,0.681191332,1.523304777,0.170703442,0.714335381,0.606650211,0.284303761,0.477343841,1
0.293611324,0.376625861,0.977876106,0.769437421,0.381637168,0.189001264,0.438527181,0.526013772,0.144121365,0.220922882,0.142067004,1.509639697,0.141276865,0.54648049,0.622991584,0.232593726,0.7517215,0.73119469,1.626817138,0.159134008,0.733249052,0.617061974,0.337987758,0.711441214,1
0.293046358,0.331125828,0.964711418,0.837672522,0.377352572,0.196675031,0.3902133,0.493193525,0.1554266,0.229924718,0.143350063,1.507685069,0.13848808,0.541942605,0.599521707,0.232339956,0.766924209,0.722239649,1.537527594,0.166091593,0.721612296,0.61589404,0.308866814,0.63848808,1
0.257766583,0.336188077,1.014794782,0.867165129,0.37368756,0.187877824,0.391982183,0.449874055,0.180878142,0.237830099,0.14922049,1.478205536,0.136811963,0.45743073,0.546599496,0.20822838,0.727791772,0.76296532,1.427539882,0.169901368,0.742443525,0.541897565,0.303610411,0.625994273,1
0.296996663,0.342157953,0.926386233,0.698470363,0.360229446,0.186424474,0.349713193,0.519911012,0.175334608,0.231739962,0.134608031,1.436520076,0.127151052,0.533481646,0.527697442,0.231590656,0.656062291,0.72581262,1.32080089,0.140535373,0.700573614,0.518353726,0.299888765,0.551625239,1
0.288394415,0.344458988,0.942386033,0.723763337,0.355771096,0.190688652,0.378661494,0.503272251,0.185451018,0.251406402,0.16042677,1.451018429,0.139088264,0.540139616,0.513743455,0.215095986,0.667102967,0.732298739,1.27486911,0.145877789,0.713676043,0.521815009,0.294720768,0.522017459,1
0.264085228,0.319606638,0.830387289,0.731876862,0.413902681,0.211916584,0.373386296,0.477566073,0.183316783,0.252830189,0.141608739,1.457398213,0.13306852,0.485965991,0.491497644,0.205695554,0.646179062,0.734061569,1.174349519,0.14816286,0.71142006,0.489653759,0.266543741,0.52571996,1
0.304105651,0.40041326,1.256430472,1.028974081,0.178919878,0.145018232,0.552971322,0.506243824,0.118754312,0.256824677,0.115206465,1.570217798,0.131418153,0.612613422,0.508399964,0.313179409,1.729134849,0.547403173,2.913484862,0.222233172,0.92244013,0.831192166,0.345791034,0.514733419,1
0.309557775,0.39978602,1.200942928,1.038014888,0.172754342,0.132655087,0.552158809,0.518990728,0.123424318,0.248039702,0.122878412,1.534243176,0.139255583,0.615995007,0.499554208,0.304654066,1.667261056,0.536277916,3.23867689,0.213647643,0.903722084,0.821594151,0.344240371,0.512655087,1
0.305347411,0.392881471,1.182587065,1.058955224,0.166318408,0.14238806,0.541144279,0.520350817,0.117661692,0.251791045,0.118059701,1.55840796,0.13199005,0.603712534,0.490548365,0.295470027,1.690820845,0.51880597,3.205126022,0.218507463,0.906915423,0.807305858,0.347666894,0.519054726,1
0.310844465,0.386008603,1.295880386,0.929089647,0.178789982,0.152293231,0.540092108,0.513131084,0.120623305,0.252034572,0.121695792,1.552835783,0.136584443,0.590559203,0.468983473,0.288997057,1.690740321,0.568102959,2.53180892,0.200428995,0.915399659,0.743717455,0.348539733,0.45340988,1
0.305118769,0.384521022,1.2772916,0.890130949,0.183008623,0.14564037,0.563142766,0.524255604,0.122005749,0.245033536,0.125391249,1.536569786,0.128776749,0.573993532,0.462138954,0.286941006,1.68439835,0.581794954,2.422549348,0.202555094,0.934589588,0.743838519,0.343370135,0.448035771,1
0.316104703,0.391858917,1.268807517,0.948194865,0.178647275,0.145054379,0.53787245,0.540039929,0.1239462,0.241263917,0.126649077,1.537293262,0.137460583,0.585958296,0.468500444,0.289485359,1.857475599,0.565029925,2.585958296,0.208185855,0.936353691,0.778948536,0.355368234,0.447519145,1
0.32822219,0.389266599,1.22718005,0.847239649,0.188441029,0.164209536,0.527525094,0.540865037,0.117079674,0.233688833,0.111747177,1.435147428,0.134096612,0.586431361,0.447273253,0.285693621,1.66165196,0.553717064,1.932590771,0.181383312,0.873666876,0.678865905,0.361926805,0.416091593,1
0.331669358,0.400234914,1.238700125,0.792939526,0.186798628,0.150327307,0.510442643,0.565262076,0.127883416,0.228491272,0.125389651,1.421446384,0.133494389,0.585523418,0.444134488,0.304066951,1.737923947,0.561408978,2.328439289,0.188591022,0.866973192,0.698575833,0.36529144,0.415991272,1
0.342020024,0.414899882,1.182216208,0.827177201,0.193201719,0.151886642,0.518070371,0.583038869,0.119248527,0.23133259,0.124661678,1.416733004,0.132781404,0.627650177,0.462308598,0.297261484,1.941843345,0.576420952,2.388103651,0.191609616,0.88688107,0.740724382,0.370877503,0.428514568,1
0.391752577,0.456853761,1.213124504,0.724127676,0.199444885,0.163065028,0.482355274,0.60061092,0.122323553,0.23334655,0.116970658,1.326526566,0.135705789,0.644902635,0.487781596,0.311951126,1.761168385,0.541137986,2.117411226,0.167724029,0.850713719,0.673921344,0.388316151,0.380452022,1
0.39329092,0.431848853,1.191461965,0.719096672,0.202951664,0.163232964,0.481180666,0.619433198,0.133617274,0.230190174,0.125594295,1.313490491,0.129655309,0.677270098,0.464237517,0.308463466,1.808174282,0.551901743,2.189705032,0.168284469,0.846374802,0.694621168,0.383458647,0.384805864,1
0.388867414,0.445496714,1.093661766,0.690585143,0.199104274,0.161230649,0.460714633,0.645535369,0.126180508,0.224807711,0.119365203,1.285463928,0.1282251,0.663316583,0.505411674,0.305759567,1.993428682,0.536656606,2.166795516,0.165417194,0.841690196,0.72361809,0.393312717,0.385259468,1
0.371057118,0.407289003,1.09679439,0.666541448,0.243175557,0.172927623,0.471700476,0.600170503,0.141497621,0.235286752,0.120460806,1.290383171,0.128725269,0.639386189,0.443947144,0.296888321,1.72314578,0.543701478,2.046035806,0.152767343,0.844352617,0.647485081,0.390238704,0.371650388,1
0.385683761,0.489102564,1.076818575,0.66049154,0.223539583,0.172903545,0.478572311,0.615598291,0.140545881,0.236630851,0.126466593,1.267012474,0.123379029,0.682051282,0.451709402,0.299358974,1.758333333,0.546004693,2.035897436,0.154872175,0.820303816,0.664102564,0.38974359,0.355687292,1
0.37233598,0.44985374,1.060774162,0.659640039,0.223865878,0.193910256,0.448964497,0.614291684,0.132642998,0.245808679,0.113658777,1.248274162,0.122781065,0.634977016,0.452778939,0.308399499,1.821980777,0.56545858,2.023192645,0.157790927,0.826923077,0.670079398,0.388633514,0.360576923,1
0.25836312,0.41453579,1.829242322,1.000392289,0.123739072,0.105861914,0.400078458,0.531940244,,0.207856983,0.099921542,1.481394306,0.111634163,0.517184493,0.322151957,1.06278068,1.693795252,0.481226182,3.034185684,0.190708361,0.889598745,0.497113005,0.31967739,0.452925353,1
0.274563995,0.433527113,1.831980292,0.96657522,0.12838027,0.104193494,0.402721012,0.544553512,,0.196405576,0.101170147,1.4268518,0.110352164,0.55322596,0.335938245,1.072905747,1.663680549,0.482895695,3.235585629,0.182352612,0.854487431,0.512341561,0.338892595,0.45064666,1
0.283748425,0.440062022,1.809744268,0.940806878,0.129905203,0.102237654,0.40316358,0.581742417,,0.192405203,0.095458554,1.373346561,0.106922399,0.556158542,0.344510127,1.120069774,1.841069871,0.472773369,3.174047873,0.179673721,0.852623457,0.528636496,0.353813354,0.432925485,1
0.243073048,0.366155255,1.795497874,0.905851298,0.133304004,0.11577944,0.388400059,0.51534234,,0.202522364,0.107493767,1.424695703,0.104487462,0.497137623,0.298488665,0.885161438,1.766544539,0.484161901,2.527593313,0.181844845,0.902991641,0.435997252,0.309251202,0.381434228,1
0.256094675,0.382011834,1.823529412,0.899170342,0.133941251,0.116226923,0.374616937,0.52035503,,0.205022797,0.103520442,1.376186561,0.104193139,0.61964497,0.312426036,0.930177515,1.683076923,0.477315195,2.562248521,0.182599596,0.887360789,0.445207101,0.315739645,0.39838553,1
0.255246404,0.385640179,1.805875952,0.871889735,0.140152339,0.112150889,0.372651433,0.524286725,,0.198694233,0.100616612,1.325426188,0.102067465,0.502004244,0.311483141,0.938693704,1.78094789,0.497859993,2.638410752,0.175770765,0.882335872,0.448950719,0.324215987,0.396880667,1
0.264493288,0.341200767,1.811943727,0.834433917,0.136185281,0.115130635,0.370561776,0.522200915,,0.195999617,0.104794717,1.282897885,0.101062303,0.476176427,0.299454197,0.893937159,1.469243251,0.439946406,2.336480307,0.160206718,0.895492392,0.408909869,0.312878006,0.334481769,1
0.253279827,0.355456089,1.750795948,0.813603473,0.142981187,0.112108056,0.360733237,0.533569995,,0.197491558,0.102460203,1.25200193,0.09734684,0.526161445,0.319339404,0.940114215,1.587281988,0.415340087,2.41009415,0.158707188,0.870429329,0.434943664,0.327982713,0.344910757,1
0.244538835,0.363925971,1.739986617,0.820476054,0.136889399,0.118344327,0.347289934,0.524423544,,0.192906988,0.103814167,1.24749068,0.099225695,0.488015777,0.31568568,0.836165049,1.59223301,0.432845808,2.416413835,0.157919893,0.866265175,0.428853155,0.351183252,0.351304847,1
0.241530855,0.335286578,1.664832285,0.803721174,0.154219078,0.138233753,0.367924528,0.530488921,,0.196933962,0.108228512,1.238207547,0.103773585,0.489287676,0.305255448,0.822926204,1.478300678,0.418632075,2.126350485,0.155660377,0.891116352,0.39846182,0.313678813,0.330581761,1
0.252332889,0.34164921,1.706985343,0.782516836,0.17403935,0.132576258,0.363924469,0.533612645,,0.194374752,0.10920375,1.201241252,0.099168097,0.467720434,0.313273662,0.757760427,1.468672634,0.425987059,2.189868596,0.151855275,0.863594348,0.394591506,0.334602933,0.343985211,1
0.249854848,0.346429263,1.658304387,0.742956387,0.1690467,0.122346584,0.339894507,0.540545771,,0.18873022,0.101119259,1.175479223,0.096101891,0.494484227,0.319140701,0.779562609,1.495645442,0.411681461,2.239210374,0.149491831,0.841373987,0.399071028,0.361718599,0.337064197,1
0.248429716,0.322070609,1.657669519,0.800526662,0.185483871,0.152732061,0.344963792,0.176521551,,0.200789993,0.1040158,1.195523371,0.10483871,0.268789257,0.316222655,0.686593026,1.433398311,0.435813035,1.991552956,0.144502962,0.936306781,0.385531731,0.315789474,0.319453588,1
0.231874868,0.32001691,1.65117801,0.778304974,0.173265707,0.145287958,0.336387435,0.17818643,,0.218422775,0.102257853,1.140870419,0.098331152,0.271401395,0.285140562,0.725005284,1.379412386,0.416230366,1.914817163,0.132689791,0.902977749,0.346227013,0.316212217,0.29973822,1
0.232353572,0.324822999,1.595396337,0.742745988,0.167288053,0.129194359,0.357432323,0.185582493,,0.208461663,0.098395202,1.123358729,0.09207327,0.389615962,0.300150182,0.675820639,1.413430594,0.425190468,1.947436172,0.136326795,0.893986059,0.369448616,0.320317528,0.313016696,1
0.270246305,0.38453202,1.796278596,1.037468935,,,0.416937488,0.524827586,0.108264831,0.223156822,0.121264258,1.506276684,0.113872427,0.536059113,0.308866995,0.721083744,1.766896552,0.552411903,2.957339901,0.209520168,0.945134773,0.466206897,0.307586207,0.604537055,1
0.284961492,0.393899473,1.720543145,0.964770665,,,0.402853388,0.534758816,0.105375133,0.223953445,0.115825042,1.43382767,0.109630186,0.537292258,0.313842724,0.744527767,1.789116336,0.516988924,2.966457236,0.203491646,0.901633189,0.479631131,0.312930685,0.581503035,1
0.263450647,0.398563916,1.690148699,0.947769517,,,0.410842627,0.548240291,0.105452292,0.222428748,0.118215613,1.40842627,0.112329616,0.549049353,0.3177589,0.817253236,1.840918285,0.488971499,3.008090615,0.204089219,0.902354399,0.481088188,0.308555825,0.577013631,1
0.252759659,0.373181134,1.720201629,0.867933307,,,0.384722761,0.521951831,0.104536642,0.2138038,0.115471113,1.40131834,0.111438542,0.533115906,0.310461616,0.694932263,1.700326141,0.51454052,2.522328149,0.193253199,0.888716557,0.439036628,0.310963372,0.527723924,1
0.266735724,0.38560145,1.616373635,0.863139958,,,0.404306405,0.550174803,0.102780575,0.213074123,0.117806522,1.328169778,0.110680815,0.543830118,0.310501101,0.713064871,1.735336009,0.514367594,2.625275152,0.189993029,0.872201998,0.452414865,0.320471319,0.50104562,1
0.285476434,0.379610656,1.633189099,0.863888256,,,0.385333637,0.565701844,0.108251727,0.211417293,0.115691187,1.30289228,0.106050254,0.525102459,0.3046875,0.6484375,1.712602459,0.496318227,2.636398566,0.184088666,0.878311698,0.439293033,0.31454918,0.51529644,1
0.253456221,0.351920123,1.641206878,0.776453212,,,0.429475683,0.511520737,0.108661251,0.224179766,0.118894398,1.285684144,0.109505222,0.542549923,0.294162826,0.60906298,1.615975422,0.483911805,2.264516129,0.178710834,0.86464817,0.404301075,0.306144393,0.451207933,1
0.253373768,0.347232752,1.607865054,0.716187379,,,0.375266741,0.521758908,0.101615689,0.210649324,0.113809572,1.184534092,0.104156082,0.524639879,0.287945413,0.545564822,1.556027293,0.455035057,2.26611069,0.165125495,0.809978661,0.386959818,0.292949204,0.431358602,1
0.270030144,0.402665397,1.616376199,0.741363308,,,0.379498814,0.576392194,0.114777766,0.21274621,0.119418377,1.209755595,0.101887182,0.505156275,0.298746629,0.572584484,1.654450262,0.441992369,2.350943995,0.170465092,0.842734866,0.415516421,0.322227511,0.449623595,1
0.225140403,0.296002643,1.698083569,0.666823751,,,0.400094251,0.446812025,0.15284323,0.256361923,0.124568018,1.184260132,0.109802074,0.403534853,0.25140403,0.453254047,1.531879749,0.411090167,1.650148662,0.178448005,0.927898209,0.347869177,0.288404361,0.480207352,1
0.228535153,0.270433265,1.690822002,0.674443758,,,0.430315204,0.434216791,0.15961063,0.261897404,0.125154512,1.198393078,0.10815822,0.38946199,0.239803206,0.480558641,1.36486272,0.43618665,1.575464212,0.177843016,0.945766378,0.31756864,0.280114268,0.452410383,1
0.235090153,0.295076283,1.648240447,0.666213563,,,0.384987162,0.484049931,0.171726325,0.258420178,0.121129739,1.166440115,0.099984897,0.423543689,0.251213592,0.506414702,1.449202497,0.452801692,1.777912621,0.166440115,0.96148618,0.338245492,0.292995839,0.448723758,1
0.293727106,0.368360806,1.652437868,0.736103206,,,0.441282489,0.56456044,0.168848416,0.25422121,0.132043256,1.351735913,0.107949156,0.52518315,0.331959707,0.574862637,1.736950549,0.530829065,1.893315018,0.169227851,0.923164485,0.423534799,0.353937729,0.473154999,1
0.220830351,0.301896922,1.520331187,0.70101196,,,0.434590616,0.446671439,0.175896964,0.256301748,0.134314627,1.352529899,0.106163753,0.413922691,0.260021475,0.414817466,1.302970651,0.527690892,1.498568361,0.170561178,0.932658694,0.30583393,0.276306371,0.451701932,1
0.227767875,0.303228362,1.565064043,0.719324299,,,0.405049193,0.504852446,0.153146464,0.243920549,0.13049935,1.369779098,0.109337293,0.447019212,0.281243811,0.483065954,1.390374332,0.57100427,1.628045157,0.165026917,0.952849452,0.335313924,0.30164389,0.453127901,1
0.233276986,0.326732673,1.695750098,1.27124951,,,0.414610262,0.503743057,0.120642382,0.223168821,0.12377595,2.013611438,0.121229926,0.402559768,0.258391693,0.689688481,0.908717701,0.669114767,2.444699348,0.205346651,0.791421857,0.634146341,0.283385656,0.477183705,1
0.218473796,0.328768829,1.626927808,1.249124799,,,0.391238528,0.525208515,0.127732047,0.232661557,0.120541205,2.031223389,0.119500426,0.414913482,0.265405204,0.751773933,1.027387029,0.670356704,2.498319432,0.200208156,0.790803293,0.64322171,0.290800448,0.453212224,1
0.223958333,0.344401042,1.690736342,1.242375297,,,0.387458432,0.536067708,0.118574822,0.241995249,0.120760095,2.029643705,0.121615202,0.432942708,0.275130208,0.768619792,1.090885417,0.702327791,2.627604167,0.199714964,0.798764846,0.69140625,0.297395833,0.468788599,1
0.225838264,0.30924204,1.590965042,1.179837518,,,0.419128508,0.472668357,0.140201871,0.223904481,0.127400295,1.897095027,0.120014771,0.377712032,0.254860524,0.612285151,0.778670048,0.627154111,2.123555931,0.187715411,0.778311177,0.553958862,0.269230769,0.460610537,1
0.225806452,0.319648094,1.551093582,1.184056412,,,0.41568065,0.498533724,0.12919804,0.224572726,0.121668459,1.912393929,0.122146528,0.396480938,0.262756598,0.657917889,0.88313783,0.649695231,2.258504399,0.184893032,0.772080794,0.583431085,0.279912023,0.449145452,1
0.260021837,0.329589768,1.544695071,1.169948681,,,0.391932211,0.533926065,0.124597207,0.229263635,0.123165055,1.926960258,0.124955245,0.421307128,0.2749961,0.674465762,0.994072688,0.664876477,2.440648885,0.18128655,0.786490035,0.623927624,0.29870535,0.418904404,1
0.247284453,0.304141208,1.527317753,1.102925244,,,0.436000619,0.47233537,0.135273178,0.224423464,0.125058041,1.763968426,0.118093174,0.383910387,0.259674134,0.55431093,0.658180584,0.626218852,1.766463001,0.175359851,0.758860857,0.483027834,0.263238289,0.415570345,1
0.22955096,0.321222284,1.504322767,1.077506446,,,0.421355984,0.529532327,0.129227969,0.238586379,0.126346125,1.81480358,0.12422266,0.420532886,0.272964412,0.616172909,0.821688094,0.610647657,1.917085895,0.165175186,0.750341271,0.536053661,0.296254891,0.409221902,1
0.236100386,0.314671815,1.516119221,1.087439173,,,0.428527981,0.548262548,0.142335766,0.239963504,0.124695864,1.836982968,0.125304136,0.422779923,0.285521236,0.597876448,0.91023166,0.635796837,1.982239382,0.17122871,0.767639903,0.558494208,0.323552124,0.411648418,1
0.256830601,0.325464481,1.439058729,0.974054706,,,0.476065969,0.496830601,0.164521319,0.240949316,0.141391794,1.734915527,0.118664521,0.415519126,0.286338798,0.570054645,0.598907104,0.588495575,1.597595628,0.164722446,0.757843926,0.482404372,0.32284153,0.393201931,1
0.287735849,0.376650943,1.451715882,1.003192338,,,0.433559457,0.549056604,0.154628891,0.242617717,0.133479649,1.771548284,0.134078212,0.444339623,0.291981132,0.616509434,0.716981132,0.601755786,1.808962264,0.155027933,0.776137271,0.51745283,0.301415094,0.40103751,1
0.249285714,0.342142857,1.424500297,0.98674055,,,0.508608747,0.57047619,0.16900851,0.241638631,0.12566792,1.770631308,0.127251138,0.484285714,0.296904762,0.571190476,0.759047619,0.633682961,1.840714286,0.147832971,0.777755789,0.539285714,0.316666667,0.383138729,1
0.28767478,0.372087002,1.415561671,0.940205154,,,0.48036027,0.554375971,0.165123843,0.252189142,0.15486615,1.620965724,0.113585189,0.451838426,0.320041429,0.517348524,0.567840497,0.603702777,1.481615743,0.134600951,0.744558419,0.483687209,0.315121699,0.384038029,1
0.282430213,0.373836891,1.402633578,0.948341352,,,0.548493289,0.598522167,0.196505444,0.259812611,0.151430742,1.725753355,0.123069131,0.472632731,0.318007663,0.542966612,0.669950739,0.605722968,1.611384784,0.140288681,0.77614586,0.541324576,0.316091954,0.380096227,1
0.299055031,0.356031128,1.398355755,0.922272048,,,0.532635775,0.596998332,0.159192825,0.262082711,0.137518685,1.713004484,0.124813154,0.476097832,0.327404113,0.521956643,0.718732629,0.622321873,1.621734297,0.139013453,0.772546089,0.535853252,0.330183435,0.361733931,1
0.241935484,0.388696348,1.65308182,1.256792424,0.136391865,0.119934793,0.349790405,0.601039723,0.121564974,0.211302593,0.103477721,1.589038969,0.113258811,0.503199147,0.290055985,1.397094108,1.222074114,0.573746313,2.890429219,0.19826114,0.816721006,0.709410824,0.308317782,0.569476789,1
0.24324684,0.388157019,1.597492501,1.280209215,0.140989155,0.119375433,0.323898162,0.591084498,0.124067379,0.229905392,0.115760326,1.54441966,0.11591416,0.485695276,0.290086494,1.378310047,1.286094478,0.594031228,2.854557552,0.200369202,0.866548727,0.713639388,0.299534265,0.560110761,1
0.243351064,0.38856383,1.640584166,1.300076864,0.142352037,0.116679477,0.328439662,0.588696809,0.125057648,0.217294389,0.113374327,1.565795542,0.118139892,0.468882979,0.28856383,1.358909574,1.346542553,0.58716372,2.872606383,0.198308993,0.850038432,0.733510638,0.297606383,0.56633359,1
0.252863737,0.38245854,1.546269238,1.131891681,0.150691603,0.127605689,0.332943698,0.591041204,0.128579778,0.208747321,0.107052406,1.524254822,0.108903176,0.491707984,0.289109249,1.171482305,1.070610361,0.56964738,2.564711917,0.175920514,0.80742256,0.641135237,0.316977261,0.510617573,1
0.25578208,0.382045571,1.500340699,1.191472793,0.165871703,0.134138032,0.356273727,0.596025355,0.13598754,0.221746325,0.116616373,1.587948993,0.108828969,0.488264519,0.295871167,1.101764605,1.138427274,0.566144262,2.477299983,0.183685389,0.846685486,0.637485009,0.330477985,0.530419546,1
0.260060362,0.376592891,1.543263106,1.222537972,0.157961783,0.131700147,0.34355708,0.594399732,0.13944145,0.232239098,0.113963743,1.56844684,0.11288584,0.471663313,0.287894031,1.154091214,1.152414487,0.569034787,2.470657277,0.181871632,0.852621264,0.637659289,0.298289738,0.524154826,1
0.277506655,0.387533274,1.493154095,1.031366692,0.19703759,0.143266119,0.324495892,0.596938776,0.117874035,0.220811551,0.108414239,1.478466517,0.104929052,0.487355812,0.289929015,0.967613132,0.929236912,0.536843415,2.046362023,0.150983321,0.793502614,0.556566105,0.297914818,0.422827981,1
0.267303103,0.377522239,1.411081213,1.062744618,0.204378669,0.146648728,0.309686888,0.602733782,0.134295499,0.231164384,0.116927593,1.472358121,0.109344423,0.4732046,0.280538078,0.901497071,0.919939249,0.556139922,1.975916685,0.164261252,0.817514677,0.544152745,0.293339119,0.445572407,1
0.284856571,0.393818101,1.450695556,1.082851163,0.192047273,0.141080881,0.354918134,0.637536135,0.127662194,0.232795765,0.117074972,1.493413763,0.108457466,0.488770291,0.283299978,0.976873471,0.98554592,0.568632279,2.055592617,0.16200911,0.817308876,0.569046031,0.297531688,0.453280808,1
0.295589373,0.412174362,1.214261109,0.918704788,0.202893558,0.188253531,0.318980365,0.638380191,0.133138133,0.223389597,0.099896659,1.304857044,0.10024113,0.524374516,0.309001806,0.887799845,0.851173588,0.537891836,1.929326799,0.130554599,0.719600413,0.545009028,0.301005932,0.389424733,1
0.327827192,0.396188056,1.164981463,0.914223121,0.219076508,0.174587125,0.330805527,0.649809403,0.157566566,0.252275025,0.110717897,1.341759353,0.107347489,0.537229987,0.302414231,0.889707751,0.85184244,0.535052241,1.907750953,0.134647792,0.73289518,0.534434562,0.319186785,0.395348837,1
0.295647695,0.40870461,1.217768523,0.993926774,0.210307132,0.170570883,0.375498872,0.66391965,0.163803575,0.246746486,0.123026202,1.363352421,0.108276939,0.507082153,0.319340716,0.897244399,0.887200618,0.560471976,1.828740664,0.146625022,0.741454104,0.546484677,0.304146279,0.410550061,1
0.316915283,0.403039685,1.115545075,0.855795393,0.18574279,0.168329403,0.330854344,0.635800732,0.130600399,0.229276256,0.098857247,1.294395066,0.091783058,0.508865747,0.277793414,0.694061357,0.691809738,0.524215491,1.537292429,0.129330673,0.717576637,0.477624543,0.294962004,0.401052059,1
0.313771749,0.424358596,1.102545715,0.894048046,0.203836501,0.193259233,0.280925063,0.677086405,0.161885981,0.258694873,0.114736465,1.345105773,0.096988168,0.512533176,0.292244176,0.818342672,0.756119139,0.539978487,1.653494544,0.136608103,0.751344568,0.497198467,0.270421705,0.395661527,1
0.310518934,0.414586255,1.159540403,0.912412884,0.205688454,0.187605952,0.347334715,0.629453015,0.168393294,0.24392541,0.124882275,1.359766434,0.102655867,0.502384292,0.279102384,0.747545582,0.736605891,0.568468638,1.541935484,0.13580712,0.779242795,0.467601683,0.261430575,0.426822377,1
0.2663076,0.402154399,1.686240534,1.004684893,0.143242203,0.11731485,0.367346939,0.48962697,0.116223848,0.226415094,0.120523681,1.642792966,0.110191246,0.506483144,0.275882705,1.152503491,1.470975464,0.55724554,2.512268103,0.192401489,1.006931074,0.460402952,0.307201277,0.592285971,1
0.262428204,0.395226778,1.658813603,1.02018432,0.152258567,0.122014538,0.338330737,0.472370766,0.12694704,0.232541537,0.121819834,1.577167705,0.116757529,0.47167756,0.27332145,1.24499901,1.514359279,0.507853063,2.466428996,0.190031153,0.988187954,0.451178451,0.304218657,0.616173416,1
0.244208309,0.378901015,1.800200133,1.013008672,0.163909273,0.118012008,0.344496331,0.457591423,0.11987992,0.229686458,0.11694463,1.596931288,0.110873916,0.458070075,0.266417768,1.214244687,1.533792839,0.504269513,2.418246219,0.195597065,0.976384256,0.43672219,0.281926096,0.61460974,1
0.285304033,0.384317643,1.552644192,0.917398946,0.149065346,0.123582042,0.328886404,0.480709202,0.121664803,0.213692283,0.11679182,1.573813708,0.110720562,0.489699089,0.279685354,0.93307529,1.361468348,0.550487298,2.146585092,0.170554402,1.007828727,0.416905981,0.292421026,0.4893753,1
0.257366426,0.369482822,1.558673062,0.911031175,0.169304556,0.130935252,0.325259792,0.460080694,0.123021583,0.212230216,0.11598721,1.531654676,0.109352518,0.463870889,0.266413987,1.036679301,1.384154542,0.503277378,2.044748747,0.17186251,0.975139888,0.400293434,0.278395892,0.531095124,1
0.244754397,0.366889024,1.657414292,0.947790169,0.161916563,0.125237505,0.335563817,0.459551243,0.122924411,0.215035109,0.116232962,1.518463445,0.106319703,0.457246816,0.269375379,1.01552456,1.393571862,0.52771582,2.065372953,0.177529946,0.984056175,0.394542147,0.282352941,0.566129698,1
0.263022324,0.381654264,1.541636116,0.867707133,0.167801404,0.140567718,0.314444328,0.467515741,0.114067246,0.203205195,0.115324186,1.457421179,0.106839845,0.476960504,0.270034345,0.967372639,1.308385804,0.496386299,1.87149399,0.146957159,0.971928354,0.388666285,0.282770464,0.485492825,1
0.273170053,0.355413304,1.475796442,0.811543235,0.168804303,0.13363674,0.348469177,0.451155024,0.122052131,0.212453455,0.115535788,1.393980141,0.106019859,0.442248817,0.27136098,0.94670192,1.224325077,0.469176665,1.794461453,0.158254034,0.93473314,0.376983023,0.264959644,0.468556061,1
0.233225598,0.333031674,1.634364558,0.880888218,0.179907298,0.141209443,0.319176458,0.426890756,0.136358737,0.212784305,0.117279293,1.423520535,0.102834968,0.411376858,0.245378151,0.762637363,1.191338074,0.479357551,1.703943116,0.16600194,0.938988897,0.34789916,0.248739496,0.487334268,1
0.273338802,0.369483183,1.326688963,0.80548495,0.185953177,0.162809365,0.344481605,0.472354389,0.11638796,0.213645485,0.115317726,1.294715719,0.101939799,0.460049221,0.261525841,0.907957342,1.193765381,0.482675585,1.656603774,0.145551839,0.929230769,0.366201805,0.260869565,0.450702341,1
0.258606886,0.387990392,1.347194456,0.81394109,0.211382114,0.153272025,0.31267493,0.447718175,0.131414101,0.211781954,0.116086899,1.268692523,0.107556977,0.438430745,0.261008807,0.764611689,1.119615693,0.485005998,1.624819856,0.148207384,0.905904305,0.345716573,0.258126501,0.44049047,1
0.244699647,0.336866902,1.426625474,0.822356411,0.20685297,0.173992417,0.331835416,0.42270318,0.146889482,0.219772504,0.112203342,1.30543463,0.10855217,0.406360424,0.233951708,0.808745583,1.058303887,0.474512007,1.507803298,0.152085381,0.922482797,0.312720848,0.235865724,0.464681927,1
