feature_1,feature_9,feature_4,target
0.791667,109.0,-200.0,1.33448
0.833333,107.0,-200.0,1.33343
0.875,57.0,-200.0,1.1988
0.916667,60.0,-200.0,1.02126
0.958333,22.0,-200.0,0.887976
0.0,2.0,-200.0,0.87727
0.0416667,7.0,-200.0,0.932617
0.0833333,8.0,-200.0,0.933413
0.125,-200.0,-200.0,0.901716
0.166667,27.0,-200.0,0.918103
0.208333,14.0,-200.0,0.929515
0.25,3.0,-200.0,0.93076
0.291667,9.0,-200.0,0.917821
0.333333,14.0,-200.0,0.905617
0.375,52.0,-200.0,0.914182
0.416667,64.0,-200.0,0.867422
0.458333,66.0,-200.0,0.810398
0.5,14.0,-200.0,0.771047
0.541667,9.0,-200.0,0.712729
0.583333,12.0,-200.0,0.710388
0.625,14.0,-200.0,0.671695
0.666667,21.0,-200.0,0.651429
0.708333,43.0,-200.0,0.685347
0.75,62.0,-200.0,0.704485
0.791667,68.0,-200.0,0.738428
0.833333,81.0,-200.0,0.716325
0.875,88.0,-200.0,0.697464
0.916667,99.0,-200.0,0.736631
0.958333,98.0,-200.0,0.803543
0.0,97.0,-200.0,0.824153
0.0416667,101.0,-200.0,0.913552
0.0833333,90.0,-200.0,0.913479
0.125,-200.0,-200.0,0.917609
0.166667,61.0,-200.0,0.917272
0.208333,55.0,-200.0,0.914595
0.25,46.0,-200.0,0.894064
0.291667,56.0,-200.0,0.896354
0.333333,83.0,-200.0,0.931882
0.375,55.0,-200.0,0.883123
0.416667,47.0,-200.0,0.85189
0.458333,61.0,-200.0,0.840686
0.5,58.0,-200.0,0.821728
0.541667,59.0,-200.0,0.80632
0.583333,54.0,-200.0,0.798088
0.625,69.0,-200.0,0.776053
0.666667,54.0,-200.0,0.768147
0.708333,95.0,-200.0,0.753798
0.75,99.0,-200.0,0.794253
0.791667,127.0,-200.0,0.832976
0.833333,98.0,-200.0,0.819265
0.875,112.0,-200.0,0.848186
0.916667,115.0,-200.0,0.874459
0.958333,114.0,-200.0,0.920825
0.0,103.0,-200.0,0.963382
0.0416667,81.0,-200.0,0.988072
0.0833333,75.0,-200.0,0.989149
0.125,-200.0,-200.0,0.979885
0.166667,64.0,-200.0,0.994833
0.208333,71.0,-200.0,0.984439
0.25,99.0,-200.0,0.980228
0.291667,132.0,-200.0,0.977823
0.333333,135.0,-200.0,0.957987
0.375,94.0,-200.0,0.910756
0.416667,103.0,-200.0,0.888588
0.458333,123.0,-200.0,0.853742
0.5,95.0,-200.0,0.796093
0.541667,90.0,-200.0,0.783756
0.583333,99.0,-200.0,0.784509
0.625,107.0,-200.0,0.801247
0.666667,112.0,-200.0,0.812791
0.708333,132.0,-200.0,0.806505
0.75,148.0,-200.0,0.7773
0.791667,158.0,-200.0,0.78732
0.833333,145.0,-200.0,0.806562
0.875,128.0,-200.0,0.823223
0.916667,105.0,-200.0,0.846274
0.958333,90.0,-200.0,0.879275
0.0,85.0,-200.0,0.905373
0.0416667,73.0,-200.0,0.89821
0.0833333,74.0,-200.0,0.892948
0.125,-200.0,-200.0,0.888723
0.166667,61.0,-200.0,0.880091
0.208333,69.0,-200.0,0.872576
0.25,82.0,-200.0,0.882508
0.291667,120.0,-200.0,0.894381
0.333333,135.0,-200.0,0.908708
0.375,152.0,-200.0,0.922429
0.416667,177.0,-200.0,0.915494
0.458333,181.0,-200.0,0.900797
0.5,176.0,-200.0,0.896908
0.541667,163.0,-200.0,0.845149
0.583333,174.0,-200.0,0.828305
0.625,117.0,-200.0,0.817351
0.666667,145.0,-200.0,0.838173
0.708333,173.0,-200.0,0.868097
0.75,204.0,-200.0,0.855948
0.791667,209.0,-200.0,0.930205
0.833333,175.0,-200.0,1.1159
0.875,129.0,-200.0,1.11304
0.916667,111.0,-200.0,1.08851
0.958333,85.0,-200.0,1.04352
0.0,86.0,-200.0,1.04983
0.0416667,71.0,-200.0,1.04703
0.0833333,60.0,-200.0,1.0541
0.125,-200.0,-200.0,1.03092
0.166667,48.0,-200.0,1.02361
0.208333,45.0,-200.0,1.01304
0.25,53.0,-200.0,0.998552
0.291667,94.0,-200.0,0.998494
0.333333,122.0,-200.0,1.00864
0.375,170.0,-200.0,1.04338
0.416667,174.0,-200.0,1.03997
0.458333,191.0,-200.0,1.0679
0.5,179.0,-200.0,1.08095
0.541667,148.0,-200.0,1.11517
0.583333,129.0,-200.0,0.9658
0.625,148.0,-200.0,0.915812
0.666667,184.0,-200.0,0.891658
0.708333,188.0,-200.0,0.931681
0.75,204.0,-200.0,1.04735
0.791667,201.0,-200.0,1.03457
0.833333,165.0,-200.0,1.1019
0.875,133.0,-200.0,1.10881
0.916667,125.0,-200.0,1.11478
0.958333,101.0,-200.0,1.12811
0.0,79.0,-200.0,1.12006
0.0416667,-200.0,-200.0,1.10558
0.0833333,-200.0,-200.0,1.11033
0.125,-200.0,-200.0,1.10869
0.166667,-200.0,-200.0,1.11696
0.208333,-200.0,-200.0,1.13111
0.25,-200.0,-200.0,1.14712
0.291667,-200.0,-200.0,1.16653
0.333333,-200.0,-200.0,1.17785
0.375,-200.0,-200.0,1.2146
0.416667,-200.0,-200.0,1.24068
0.458333,-200.0,-200.0,1.25391
0.5,-200.0,-200.0,1.30531
0.541667,101.0,-200.0,1.34772
0.583333,113.0,-200.0,1.40491
0.625,121.0,-200.0,1.41722
0.666667,146.0,-200.0,1.46439
0.708333,188.0,-200.0,1.53461
0.75,182.0,-200.0,1.52414
0.791667,166.0,-200.0,1.56875
0.833333,142.0,-200.0,1.61545
0.875,84.0,-200.0,1.61327
0.916667,87.0,-200.0,1.60534
0.958333,91.0,-200.0,1.59558
0.0,91.0,-200.0,1.55911
0.0416667,74.0,-200.0,1.54183
0.0833333,69.0,-200.0,1.5417
0.125,-200.0,-200.0,1.54424
0.166667,54.0,-200.0,1.53219
0.208333,60.0,-200.0,1.53081
0.25,69.0,-200.0,1.53723
0.291667,91.0,-200.0,1.55498
0.333333,97.0,-200.0,1.56299
0.375,114.0,-200.0,1.57046
0.416667,129.0,-200.0,1.59295
0.458333,137.0,-200.0,1.58701
0.5,134.0,-200.0,1.60477
0.541667,132.0,-200.0,1.59629
0.583333,123.0,-200.0,-200.0
0.625,105.0,-200.0,1.517
0.666667,136.0,-200.0,1.53996
0.708333,169.0,-200.0,1.53754
0.75,-200.0,-200.0,1.5805
0.791667,-200.0,-200.0,1.61168
0.833333,-200.0,-200.0,1.59511
0.875,-200.0,-200.0,1.59926
0.916667,-200.0,-200.0,1.57979
0.958333,-200.0,-200.0,1.554
0.0,-200.0,-200.0,1.53455
0.0416667,-200.0,-200.0,1.51905
0.0833333,-200.0,-200.0,1.52199
0.125,-200.0,-200.0,1.52903
0.166667,-200.0,-200.0,1.5247
0.208333,-200.0,-200.0,1.53211
0.25,-200.0,-200.0,1.53211
0.291667,-200.0,-200.0,1.53681
0.333333,-200.0,-200.0,1.54813
0.375,-200.0,-200.0,1.55181
0.416667,-200.0,-200.0,1.54264
0.458333,-200.0,-200.0,1.54371
0.5,-200.0,-200.0,1.56623
0.541667,-200.0,-200.0,1.59879
0.583333,-200.0,-200.0,1.62129
0.625,-200.0,-200.0,1.59127
0.666667,-200.0,-200.0,1.56262
0.708333,-200.0,-200.0,1.56503
0.75,-200.0,-200.0,1.58303
0.791667,-200.0,-200.0,1.59357
0.833333,-200.0,-200.0,1.59576
0.875,-200.0,-200.0,1.6012
0.916667,-200.0,-200.0,1.58976
0.958333,-200.0,-200.0,1.56305
0.0,-200.0,-200.0,1.55048
0.0416667,-200.0,-200.0,1.52401
0.0833333,-200.0,-200.0,1.52406
0.125,-200.0,-200.0,1.51799
0.166667,-200.0,-200.0,1.50354
0.208333,-200.0,-200.0,1.51526
0.25,-200.0,-200.0,1.51405
0.291667,-200.0,-200.0,1.51451
0.333333,-200.0,-200.0,1.51775
0.375,-200.0,-200.0,1.54959
0.416667,-200.0,-200.0,1.55531
0.458333,-200.0,-200.0,1.51045
0.5,-200.0,-200.0,1.50311
0.541667,-200.0,-200.0,1.50555
0.583333,-200.0,-200.0,1.53438
0.625,-200.0,-200.0,1.52546
0.666667,-200.0,-200.0,1.551
0.708333,-200.0,-200.0,1.55378
0.75,-200.0,-200.0,1.58678
0.791667,-200.0,-200.0,1.6074
0.833333,-200.0,-200.0,1.62615
0.875,-200.0,-200.0,1.59459
0.916667,-200.0,-200.0,1.562
0.958333,-200.0,-200.0,1.54729
0.0,-200.0,-200.0,1.52768
0.0416667,-200.0,-200.0,1.49967
0.0833333,-200.0,-200.0,1.48179
0.125,-200.0,-200.0,1.4546
0.166667,-200.0,-200.0,1.42617
0.208333,-200.0,-200.0,1.40877
0.25,-200.0,-200.0,1.39357
0.291667,-200.0,-200.0,1.40441
0.333333,-200.0,-200.0,1.41353
0.375,-200.0,-200.0,1.41926
0.416667,-200.0,-200.0,1.45186
0.458333,-200.0,-200.0,1.45862
0.5,-200.0,-200.0,1.45898
0.541667,-200.0,-200.0,1.4731
0.583333,-200.0,-200.0,1.42172
0.625,-200.0,-200.0,1.43176
0.666667,-200.0,-200.0,1.42911
0.708333,-200.0,-200.0,1.42514
0.75,-200.0,-200.0,1.45619
0.791667,-200.0,-200.0,1.48603
0.833333,-200.0,-200.0,1.49386
0.875,-200.0,-200.0,1.48995
0.916667,-200.0,-200.0,1.47869
0.958333,-200.0,-200.0,1.46422
0.0,-200.0,-200.0,1.45918
0.0416667,-200.0,-200.0,1.43833
0.0833333,-200.0,-200.0,1.43046
0.125,-200.0,-200.0,1.40578
0.166667,-200.0,-200.0,1.40233
0.208333,-200.0,-200.0,1.38892
0.25,-200.0,-200.0,1.37144
0.291667,-200.0,-200.0,1.37832
0.333333,-200.0,-200.0,1.37871
0.375,-200.0,-200.0,1.40536
0.416667,-200.0,-200.0,1.42691
0.458333,-200.0,-200.0,1.44992
0.5,-200.0,-200.0,1.4423
0.541667,-200.0,-200.0,1.40295
0.583333,-200.0,-200.0,1.42815
0.625,-200.0,-200.0,1.4329
0.666667,-200.0,-200.0,1.39084
0.708333,-200.0,-200.0,1.35458
0.75,-200.0,-200.0,1.41582
0.791667,-200.0,-200.0,1.53901
0.833333,-200.0,-200.0,1.67743
0.875,-200.0,-200.0,1.6582
0.916667,-200.0,-200.0,1.54923
0.958333,-200.0,-200.0,1.56096
0.0,-200.0,-200.0,1.54423
0.0416667,-200.0,-200.0,1.52575
0.0833333,-200.0,-200.0,1.51303
0.125,-200.0,-200.0,1.48998
0.166667,-200.0,-200.0,1.44955
0.208333,-200.0,-200.0,1.4291
0.25,-200.0,-200.0,1.40666
0.291667,-200.0,-200.0,1.40572
0.333333,-200.0,-200.0,1.40909
0.375,-200.0,-200.0,1.44699
0.416667,-200.0,-200.0,1.49903
0.458333,-200.0,-200.0,1.50699
0.5,-200.0,-200.0,1.54666
0.541667,-200.0,-200.0,1.54138
0.583333,-200.0,-200.0,1.54779
0.625,-200.0,-200.0,1.58114
0.666667,-200.0,-200.0,1.49355
0.708333,-200.0,-200.0,1.44855
0.75,-200.0,-200.0,1.43306
0.791667,-200.0,-200.0,1.5022
0.833333,-200.0,-200.0,1.53862
0.875,-200.0,-200.0,1.54492
0.916667,-200.0,-200.0,1.52183
0.958333,-200.0,-200.0,1.47581
0.0,-200.0,-200.0,1.50628
0.0416667,-200.0,-200.0,1.52361
0.0833333,-200.0,-200.0,1.5657
0.125,-200.0,-200.0,1.51822
0.166667,-200.0,-200.0,1.51982
0.208333,-200.0,-200.0,1.53048
0.25,-200.0,-200.0,1.49667
0.291667,-200.0,-200.0,1.50353
0.333333,-200.0,-200.0,1.52262
0.375,-200.0,-200.0,1.5314
0.416667,-200.0,-200.0,1.52407
0.458333,-200.0,-200.0,1.48016
0.5,-200.0,-200.0,1.44047
0.541667,-200.0,-200.0,1.45756
0.583333,-200.0,-200.0,1.45548
0.625,-200.0,-200.0,1.44811
0.666667,87.0,-200.0,1.44682
0.708333,111.0,-200.0,1.43703
0.75,119.0,-200.0,1.44645
0.791667,128.0,-200.0,1.48921
0.833333,117.0,-200.0,1.5296
0.875,92.0,-200.0,1.52194
0.916667,73.0,-200.0,1.50362
0.958333,60.0,-200.0,1.4923
0.0,60.0,-200.0,1.48266
0.0416667,53.0,-200.0,1.47202
0.0833333,47.0,-200.0,1.47709
0.125,-200.0,-200.0,1.4586
0.166667,43.0,-200.0,1.44984
0.208333,47.0,-200.0,1.4552
0.25,50.0,-200.0,1.45191
0.291667,81.0,-200.0,1.48006
0.333333,75.0,-200.0,1.49987
0.375,87.0,-200.0,1.5056
0.416667,128.0,-200.0,1.53488
0.458333,105.0,-200.0,1.58068
0.5,101.0,-200.0,1.55297
0.541667,100.0,-200.0,1.4356
0.583333,98.0,-200.0,1.47381
0.625,98.0,-200.0,1.48598
0.666667,98.0,-200.0,1.51469
0.708333,90.0,-200.0,1.51906
0.75,84.0,-200.0,1.55721
0.791667,101.0,-200.0,1.56647
0.833333,98.0,-200.0,1.58561
0.875,76.0,-200.0,1.59512
0.916667,71.0,-200.0,1.6049
0.958333,71.0,-200.0,1.62984
0.0,66.0,-200.0,1.60799
0.0416667,62.0,-200.0,1.59673
0.0833333,58.0,-200.0,1.59404
0.125,-200.0,-200.0,1.58276
0.166667,48.0,-200.0,1.59509
0.208333,53.0,-200.0,1.6201
0.25,55.0,-200.0,1.62097
0.291667,63.0,-200.0,1.61653
0.333333,69.0,-200.0,1.6186
0.375,84.0,-200.0,1.62379
0.416667,95.0,-200.0,1.598
0.458333,80.0,-200.0,1.62856
0.5,87.0,-200.0,1.69574
0.541667,94.0,-200.0,1.73091
0.583333,76.0,-200.0,1.73916
0.625,92.0,-200.0,1.72482
0.666667,94.0,-200.0,1.7308
0.708333,110.0,-200.0,1.7468
0.75,109.0,-200.0,1.79275
0.791667,122.0,-200.0,1.79656
0.833333,107.0,-200.0,1.73345
0.875,83.0,-200.0,1.74469
0.916667,62.0,-200.0,1.73668
0.958333,89.0,-200.0,1.74328
0.0,103.0,-200.0,1.74383
0.0416667,74.0,-200.0,1.73271
0.0833333,52.0,-200.0,1.75151
0.125,-200.0,-200.0,1.75379
0.166667,38.0,-200.0,1.75071
0.208333,39.0,-200.0,1.73549
0.25,59.0,-200.0,1.72745
0.291667,56.0,-200.0,1.71272
0.333333,51.0,-200.0,1.72557
0.375,51.0,-200.0,1.74493
0.416667,58.0,-200.0,1.84679
0.458333,68.0,-200.0,1.83507
0.5,81.0,-200.0,1.78381
0.541667,73.0,-200.0,1.88813
0.583333,69.0,-200.0,1.78785
0.625,81.0,-200.0,1.79166
0.666667,82.0,-200.0,1.78769
0.708333,71.0,-200.0,1.7695
0.75,81.0,-200.0,1.70139
0.791667,87.0,-200.0,1.69139
0.833333,72.0,-200.0,1.68479
0.875,63.0,-200.0,1.67191
0.916667,63.0,-200.0,1.65852
0.958333,63.0,-200.0,1.65071
0.0,55.0,-200.0,1.63838
0.0416667,52.0,-200.0,1.59006
0.0833333,32.0,-200.0,1.56631
0.125,-200.0,-200.0,1.58846
0.166667,29.0,-200.0,1.57946
0.208333,44.0,-200.0,1.59446
0.25,53.0,-200.0,1.59184
0.291667,62.0,-200.0,1.58209
0.333333,68.0,-200.0,1.55667
0.375,85.0,-200.0,1.56377
0.416667,88.0,-200.0,1.61921
0.458333,82.0,-200.0,1.60704
0.5,91.0,-200.0,1.57949
0.541667,87.0,-200.0,1.58318
0.583333,90.0,-200.0,1.60739
0.625,97.0,-200.0,1.49422
0.666667,99.0,-200.0,1.46419
0.708333,109.0,-200.0,1.51149
0.75,95.0,-200.0,1.48976
0.791667,80.0,-200.0,1.47107
0.833333,76.0,-200.0,1.47693
0.875,62.0,-200.0,1.46721
0.916667,57.0,-200.0,1.44153
0.958333,57.0,-200.0,1.30325
0.0,54.0,-200.0,1.31102
0.0416667,50.0,-200.0,1.34302
0.0833333,44.0,-200.0,1.35294
0.125,-200.0,-200.0,1.3952
0.166667,34.0,-200.0,1.36743
0.208333,44.0,-200.0,1.27717
0.25,74.0,-200.0,1.22765
0.291667,101.0,-200.0,1.21512
0.333333,103.0,-200.0,1.17507
0.375,-200.0,-200.0,1.16451
0.416667,-200.0,-200.0,1.15471
0.458333,-200.0,-200.0,1.11479
0.5,-200.0,-200.0,1.11264
0.541667,-200.0,-200.0,1.10004
0.583333,-200.0,-200.0,1.0927
0.625,-200.0,-200.0,1.08319
0.666667,-200.0,-200.0,1.07106
0.708333,-200.0,-200.0,1.05027
0.75,-200.0,-200.0,1.0455
0.791667,-200.0,-200.0,1.02119
0.833333,-200.0,-200.0,1.00083
0.875,-200.0,-200.0,0.997118
0.916667,-200.0,-200.0,0.984991
0.958333,-200.0,-200.0,0.977655
0.0,-200.0,-200.0,0.966223
0.0416667,-200.0,-200.0,0.95171
0.0833333,-200.0,-200.0,0.942778
0.125,-200.0,-200.0,0.941607
0.166667,-200.0,-200.0,0.941322
0.208333,-200.0,-200.0,0.950142
0.25,-200.0,-200.0,0.956367
0.291667,-200.0,-200.0,0.940364
0.333333,-200.0,-200.0,0.929393
0.375,78.0,-200.0,0.92463
0.416667,72.0,-200.0,0.928872
0.458333,-200.0,-200.0,0.938698
0.5,-200.0,-200.0,0.940148
0.541667,-200.0,-200.0,0.947355
0.583333,-200.0,-200.0,0.95496
0.625,-200.0,-200.0,0.948936
0.666667,-200.0,-200.0,1.01541
0.708333,-200.0,-200.0,0.9572
0.75,-200.0,-200.0,0.945924
0.791667,-200.0,-200.0,0.962612
0.833333,-200.0,-200.0,0.960349
0.875,-200.0,-200.0,0.958094
0.916667,-200.0,-200.0,0.952076
0.958333,-200.0,-200.0,0.956379
0.0,-200.0,-200.0,0.967319
0.0416667,-200.0,-200.0,0.955369
0.0833333,-200.0,-200.0,0.947422
0.125,-200.0,-200.0,0.939399
0.166667,-200.0,-200.0,0.943948
0.208333,-200.0,-200.0,0.954147
0.25,-200.0,-200.0,0.958941
0.291667,-200.0,-200.0,0.96843
0.333333,-200.0,-200.0,0.97245
0.375,-200.0,-200.0,0.980918
0.416667,-200.0,-200.0,0.996354
0.458333,-200.0,-200.0,1.02342
0.5,-200.0,-200.0,1.03993
0.541667,-200.0,-200.0,1.09701
0.583333,-200.0,-200.0,1.15082
0.625,-200.0,-200.0,1.16351
0.666667,-200.0,-200.0,1.18368
0.708333,-200.0,-200.0,1.28114
0.75,-200.0,-200.0,1.30365
0.791667,-200.0,-200.0,1.31948
0.833333,-200.0,-200.0,1.38028
0.875,-200.0,-200.0,1.42425
0.916667,-200.0,-200.0,1.44914
0.958333,-200.0,-200.0,1.40391
0.0,-200.0,-200.0,1.40092
0.0416667,-200.0,-200.0,1.40047
0.0833333,-200.0,-200.0,1.37938
0.125,-200.0,-200.0,1.37922
0.166667,-200.0,-200.0,1.36053
0.208333,-200.0,-200.0,1.37348
0.25,-200.0,-200.0,1.37056
0.291667,-200.0,-200.0,1.34283
0.333333,-200.0,-200.0,1.35275
0.375,-200.0,-200.0,1.38757
0.416667,-200.0,-200.0,1.35427
0.458333,-200.0,-200.0,1.31841
0.5,-200.0,-200.0,1.29887
0.541667,-200.0,-200.0,1.46727
0.583333,-200.0,-200.0,1.14212
0.625,-200.0,-200.0,1.11722
0.666667,-200.0,-200.0,1.12902
0.708333,-200.0,-200.0,1.18776
0.75,-200.0,-200.0,1.21601
0.791667,-200.0,-200.0,1.24767
0.833333,-200.0,-200.0,1.26231
0.875,-200.0,-200.0,1.2817
0.916667,-200.0,-200.0,1.288
0.958333,-200.0,-200.0,1.29213
0.0,-200.0,-200.0,1.34599
0.0416667,-200.0,-200.0,1.33987
0.0833333,-200.0,-200.0,1.34145
0.125,-200.0,-200.0,1.34926
0.166667,-200.0,-200.0,1.33325
0.208333,-200.0,-200.0,1.32208
0.25,-200.0,-200.0,1.30819
0.291667,-200.0,-200.0,1.26719
0.333333,-200.0,-200.0,1.26578
0.375,-200.0,-200.0,1.22822
0.416667,-200.0,-200.0,1.07271
0.458333,-200.0,-200.0,1.01543
0.5,-200.0,-200.0,0.974501
0.541667,-200.0,-200.0,1.06629
0.583333,-200.0,-200.0,0.91068
0.625,-200.0,-200.0,0.916353
0.666667,-200.0,-200.0,0.93286
0.708333,-200.0,-200.0,0.966478
0.75,-200.0,-200.0,1.01579
0.791667,-200.0,-200.0,1.15448
0.833333,-200.0,-200.0,1.2554
0.875,-200.0,-200.0,1.3409
0.916667,-200.0,-200.0,1.2987
0.958333,-200.0,-200.0,1.27549
0.0,-200.0,-200.0,1.27528
0.0416667,-200.0,-200.0,1.30313
0.0833333,-200.0,-200.0,1.35569
0.125,-200.0,-200.0,1.34358
0.166667,-200.0,-200.0,1.25487
0.208333,-200.0,-200.0,1.20321
0.25,-200.0,-200.0,1.18842
0.291667,-200.0,-200.0,1.11034
0.333333,-200.0,-200.0,1.09112
0.375,-200.0,-200.0,1.13321
0.416667,-200.0,-200.0,1.14036
0.458333,-200.0,-200.0,1.07982
0.5,-200.0,-200.0,1.01564
0.541667,-200.0,-200.0,1.03093
0.583333,-200.0,-200.0,0.976823
0.625,-200.0,-200.0,0.925344
0.666667,-200.0,-200.0,0.962071
0.708333,-200.0,-200.0,0.986566
0.75,-200.0,-200.0,0.9489
0.791667,-200.0,-200.0,0.953775
0.833333,-200.0,-200.0,0.983713
0.875,-200.0,-200.0,1.02709
0.916667,-200.0,-200.0,1.04131
0.958333,-200.0,-200.0,1.05744
0.0,-200.0,-200.0,1.06764
0.0416667,-200.0,-200.0,1.07298
0.0833333,-200.0,-200.0,1.07882
0.125,-200.0,-200.0,1.05815
0.166667,-200.0,-200.0,1.06719
0.208333,-200.0,-200.0,1.07026
0.25,-200.0,-200.0,1.06989
0.291667,-200.0,-200.0,1.07112
0.333333,-200.0,-200.0,1.07731
0.375,-200.0,-200.0,1.09467
0.416667,-200.0,-200.0,1.11991
0.458333,-200.0,-200.0,1.16586
0.5,-200.0,-200.0,1.14266
0.541667,-200.0,-200.0,1.19274
0.583333,-200.0,-200.0,1.27022
0.625,-200.0,-200.0,1.27436
0.666667,-200.0,-200.0,1.30514
0.708333,-200.0,-200.0,1.31376
0.75,-200.0,-200.0,1.30766
0.791667,-200.0,-200.0,1.27065
0.833333,-200.0,-200.0,1.34104
0.875,-200.0,-200.0,1.3175
0.916667,-200.0,-200.0,1.26216
0.958333,-200.0,-200.0,1.24911
0.0,-200.0,-200.0,1.259
0.0416667,-200.0,-200.0,1.25636
0.0833333,-200.0,-200.0,1.22727
0.125,-200.0,-200.0,1.22023
0.166667,-200.0,-200.0,1.23997
0.208333,-200.0,-200.0,1.25697
0.25,-200.0,-200.0,1.26256
0.291667,-200.0,-200.0,1.28245
0.333333,-200.0,-200.0,1.27796
0.375,-200.0,-200.0,1.28295
0.416667,-200.0,-200.0,1.29251
0.458333,-200.0,-200.0,1.33105
0.5,-200.0,-200.0,1.36517
0.541667,-200.0,-200.0,1.41928
0.583333,-200.0,-200.0,1.41138
0.625,-200.0,-200.0,1.44817
0.666667,-200.0,-200.0,1.47564
0.708333,-200.0,-200.0,1.52046
0.75,-200.0,-200.0,1.53088
0.791667,-200.0,-200.0,1.54735
0.833333,-200.0,-200.0,1.57825
0.875,-200.0,-200.0,1.58775
0.916667,-200.0,-200.0,1.57846
0.958333,-200.0,-200.0,1.57235
0.0,-200.0,-200.0,1.55488
0.0416667,-200.0,-200.0,1.55956
0.0833333,-200.0,-200.0,1.56258
0.125,-200.0,-200.0,1.56339
0.166667,-200.0,-200.0,1.57015
0.208333,-200.0,-200.0,1.56307
0.25,-200.0,-200.0,1.56612
0.291667,-200.0,-200.0,1.57367
0.333333,-200.0,-200.0,1.60356
0.375,-200.0,-200.0,1.65561
0.416667,-200.0,-200.0,1.71348
0.458333,-200.0,-200.0,1.72711
0.5,-200.0,-200.0,1.7376
0.541667,-200.0,-200.0,1.74718
0.583333,-200.0,-200.0,1.76096
0.625,-200.0,-200.0,1.76841
0.666667,167.0,-200.0,1.77652
0.708333,194.0,-200.0,1.80052
0.75,172.0,-200.0,1.80878
0.791667,134.0,-200.0,1.83194
0.833333,130.0,-200.0,1.81614
0.875,113.0,-200.0,1.80612
0.916667,99.0,-200.0,1.79002
0.958333,109.0,-200.0,1.76989
0.0,105.0,-200.0,1.78718
0.0416667,91.0,-200.0,1.75744
0.0833333,77.0,-200.0,1.7415
0.125,-200.0,-200.0,1.74206
0.166667,59.0,-200.0,1.75154
0.208333,60.0,-200.0,1.74473
0.25,72.0,-200.0,1.70802
0.291667,83.0,-200.0,1.68296
0.333333,104.0,-200.0,1.66454
0.375,119.0,-200.0,1.66361
0.416667,105.0,-200.0,1.67964
0.458333,91.0,-200.0,1.67001
0.5,103.0,-200.0,1.68344
0.541667,-200.0,-200.0,1.68723
0.583333,111.0,-200.0,1.71723
0.625,101.0,-200.0,1.75073
0.666667,102.0,-200.0,1.77691
0.708333,101.0,-200.0,1.79357
0.75,118.0,-200.0,1.8347
0.791667,120.0,-200.0,1.86319
0.833333,107.0,-200.0,1.8001
0.875,104.0,-200.0,1.78629
0.916667,91.0,-200.0,1.79398
0.958333,91.0,-200.0,1.76304
0.0,74.0,-200.0,1.7164
0.0416667,63.0,-200.0,1.7046
0.0833333,57.0,-200.0,1.66592
0.125,-200.0,-200.0,1.63533
0.166667,48.0,-200.0,1.61197
0.208333,49.0,-200.0,1.5861
0.25,55.0,-200.0,1.5808
0.291667,78.0,-200.0,1.58594
0.333333,91.0,-200.0,1.57814
0.375,88.0,-200.0,1.6069
0.416667,83.0,-200.0,1.62455
0.458333,81.0,-200.0,1.65139
0.5,83.0,-200.0,1.67119
0.541667,111.0,-200.0,1.71482
0.583333,112.0,-200.0,1.71009
0.625,112.0,-200.0,1.69277
0.666667,137.0,-200.0,1.70171
0.708333,152.0,-200.0,1.63398
0.75,163.0,-200.0,1.62759
0.791667,135.0,-200.0,1.64567
0.833333,119.0,-200.0,1.66159
0.875,91.0,-200.0,1.65561
0.916667,74.0,-200.0,1.63194
0.958333,73.0,-200.0,1.60088
0.0,71.0,-200.0,1.58296
0.0416667,57.0,-200.0,1.55437
0.0833333,51.0,-200.0,1.53313
0.125,-200.0,-200.0,1.51391
0.166667,42.0,-200.0,1.51253
0.208333,43.0,-200.0,1.48342
0.25,52.0,-200.0,1.49266
0.291667,65.0,-200.0,1.49099
0.333333,69.0,-200.0,1.50479
0.375,91.0,-200.0,1.53739
0.416667,92.0,-200.0,1.56961
0.458333,102.0,-200.0,1.61687
0.5,118.0,-200.0,1.63558
0.541667,111.0,-200.0,1.62746
0.583333,101.0,-200.0,1.57236
0.625,119.0,-200.0,1.54903
0.666667,115.0,-200.0,1.52461
0.708333,120.0,-200.0,1.56412
0.75,115.0,-200.0,1.63756
0.791667,118.0,-200.0,1.6763
0.833333,117.0,-200.0,1.72284
0.875,96.0,-200.0,1.70577
0.916667,89.0,-200.0,1.65985
0.958333,84.0,-200.0,1.61094
0.0,97.0,-200.0,1.58915
0.0416667,68.0,-200.0,1.58509
0.0833333,66.0,-200.0,1.59589
0.125,-200.0,-200.0,1.57462
0.166667,51.0,-200.0,1.57035
0.208333,48.0,-200.0,1.54413
0.25,47.0,-200.0,1.53201
0.291667,48.0,-200.0,1.51743
0.333333,45.0,-200.0,1.54008
0.375,59.0,-200.0,1.53658
0.416667,84.0,-200.0,1.55471
0.458333,72.0,-200.0,1.53635
0.5,68.0,-200.0,1.52948
0.541667,52.0,-200.0,1.48739
0.583333,70.0,-200.0,1.48186
0.625,90.0,-200.0,1.52493
0.666667,87.0,-200.0,1.52776
0.708333,99.0,-200.0,1.56297
0.75,128.0,-200.0,1.58849
0.791667,127.0,-200.0,1.61167
0.833333,99.0,-200.0,1.61899
0.875,72.0,-200.0,1.57484
0.916667,62.0,-200.0,1.53504
0.958333,62.0,-200.0,1.50378
0.0,63.0,-200.0,1.47582
